"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;32232752;0.872;31.26;54.61;3.003;18.2;234.4;7.6;0.0;50.00;0.03;0;0;0.00003;148.93799;
