"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;8343069;0.007;32.65;54.21;3.005;5.4;230.2;0.0;0.0;50.01;0.02;0;0;0.00003;-0.98096;
1111 1111 0000 0000;8351820;0.007;33.12;54.21;3.005;5.4;230.1;0.0;0.0;50.00;0.02;0;0;0.00003;-0.99243;
1111 1111 0000 0000;8371791;0.007;33.12;54.24;3.005;5.6;230.3;0.0;0.0;50.03;0.02;0;0;0.00003;-0.96765;
1111 1111 0000 0000;8374585;0.007;33.12;54.24;3.005;5.3;230.3;0.0;0.0;50.03;0.02;0;0;0.00003;-0.97656;
1111 1111 0000 0000;8382926;0.007;32.87;54.24;3.006;5.4;230.3;0.0;0.0;50.02;0.02;0;0;0.00000;-0.98584;
1111 1111 0000 0000;8384930;0.007;32.88;54.26;3.005;5.3;230.3;29.6;0.0;50.02;0.02;0;0;0.00003;-0.97974;
1111 1111 0000 0000;8391271;0.007;32.89;54.23;3.005;5.4;230.2;0.0;0.0;50.00;0.03;0;0;0.00000;148.31543;
1111 1111 0000 0000;8393606;0.007;32.88;54.21;3.005;5.7;230.1;0.0;0.0;50.01;0.02;0;0;0.00003;148.69995;
1111 1111 0000 0000;8402062;0.007;33.39;54.15;3.005;5.6;230.0;0.0;0.0;50.01;0.02;0;0;0.00000;148.13232;
1111 1111 0000 0000;8404072;0.007;33.39;54.20;3.005;5.4;230.0;0.0;0.0;50.01;0.03;0;0;0.00000;148.60840;
1111 1111 0000 0000;8413287;0.007;33.13;54.16;3.005;5.6;230.0;0.0;0.0;50.01;0.02;0;0;0.00000;148.28796;
1111 1111 0000 0000;8414820;0.007;33.12;54.13;3.005;5.4;229.8;0.0;0.0;50.01;0.02;0;0;0.00003;-0.99329;
1111 1111 0000 0000;8432555;0.007;33.38;54.14;3.006;5.6;229.9;0.0;0.0;50.03;0.02;0;0;0.00000;-0.97089;"Walid is great";
1111 1111 0000 0000;8434557;0.007;33.38;54.15;3.005;5.3;229.9;0.0;0.0;50.03;0.02;0;0;0.00003;-0.99127;
1111 1111 0000 0000;8442980;0.007;33.29;54.16;3.005;5.4;229.8;0.0;0.0;50.02;0.02;0;0;0.00003;-0.98566;
1111 1111 0000 0000;8445227;0.007;33.12;54.19;3.005;5.3;230.2;29.6;0.0;50.02;0.01;0;0;0.00003;-0.96558;
1111 1111 0000 0000;8451567;0.007;33.12;54.17;3.005;5.6;229.9;0.0;0.0;50.02;0.03;0;0;0.00000;-0.97040;
1111 1111 0000 0000;8453966;0.007;33.12;54.17;3.005;5.6;229.9;0.0;0.0;50.00;0.02;0;0;0.00000;147.94006;
1111 1111 0000 0000;8462007;0.007;33.12;54.23;3.005;5.6;230.2;0.0;0.0;50.02;0.02;0;0;0.00003;-0.96899;
1111 1111 0000 0000;8464247;0.007;33.12;54.22;3.005;5.3;230.3;29.6;0.0;50.02;0.02;0;0;0.00003;-0.98584;
1111 1111 0000 0000;8471672;0.007;33.12;54.24;3.005;5.6;230.2;0.0;0.0;49.99;0.02;0;0;0.00003;149.49646;
1111 1111 0000 0000;8473606;0.007;33.05;54.24;3.005;5.4;230.0;0.0;0.0;50.00;0.02;0;0;0.00000;-0.98853;
1111 1111 0000 0000;8482739;0.007;32.64;54.22;3.005;5.4;230.1;0.0;0.0;50.01;0.02;0;0;0.00003;-0.98883;
1111 1111 0000 0000;8484739;0.007;33.03;54.19;3.005;5.4;229.9;0.0;0.0;50.00;0.02;0;0;0.00000;-0.99200;
1111 1111 0000 0000;8493066;0.007;32.88;54.23;3.005;5.6;230.2;0.0;0.0;50.00;0.03;0;0;0.00000;-0.97211;
1111 1111 0000 0000;8495072;0.007;32.88;54.23;3.005;5.6;230.0;0.0;0.0;49.99;0.03;0;0;0.00003;-0.99890;
1111 1111 0000 0000;8501972;0.007;32.79;54.23;3.005;5.6;230.1;0.0;0.0;50.00;0.02;0;0;0.00003;-0.99506;
1111 1111 0000 0000;8503969;0.007;32.88;54.24;3.005;5.1;230.2;0.0;0.0;50.00;0.02;0;0;0.00000;149.74365;"Walid is great";
1111 1111 0000 0000;8512177;0.007;32.88;54.24;3.005;5.4;230.2;0.0;0.0;50.01;0.02;0;0;0.00003;-0.98724;
1111 1111 0000 0000;8514181;0.007;32.88;54.26;3.005;5.4;230.3;0.0;0.0;50.02;0.02;0;0;0.00003;-0.96381;
1111 1111 0000 0000;8523818;0.007;32.37;54.26;3.005;5.4;230.3;0.0;0.0;50.02;0.02;0;0;0.00003;149.76196;
1111 1111 0000 0000;8532917;0.007;31.63;54.28;3.005;5.3;230.2;29.6;0.0;50.03;0.02;0;0;0.00003;-0.98212;
1111 1111 0000 0000;8534929;0.007;32.04;54.27;3.006;5.4;230.0;0.0;0.0;50.03;0.02;0;0;0.00000;-0.98828;
1111 1111 0000 0000;8543042;0.007;32.64;54.20;3.005;5.3;230.0;0.0;0.0;50.03;0.02;0;0;0.00003;-0.97778;
1111 1111 0000 0000;8543550;0.007;32.64;54.19;3.005;5.4;230.0;0.0;0.0;50.02;0.02;0;0;0.00003;149.25842;
1111 1111 0000 0000;8552012;0.007;32.13;54.22;3.006;5.4;230.0;0.0;0.0;50.01;0.02;0;0;0.00000;149.00208;
1111 1111 0000 0000;8554025;0.007;32.13;54.27;3.005;5.4;230.3;0.0;0.0;50.02;0.02;0;0;0.00000;-0.97742;
1111 1111 0000 0000;8562063;0.008;32.13;54.25;3.006;5.4;230.3;29.6;0.0;50.01;0.02;0;0;0.00000;-0.96497;
