"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
0111 1100 0000 0000;533530;0.000;13.22;1.21;2.994;25.9;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;130.27039;
0111 1100 0000 0000;535539;0.000;13.23;1.21;2.993;26.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;130.26123;
0111 1100 0000 0000;537549;0.000;13.23;1.20;2.993;26.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00024;130.26123;
0111 1100 0000 0000;539559;0.000;13.23;1.21;2.993;26.4;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;130.27039;
0111 1100 0000 0000;541569;0.000;13.22;1.20;2.993;25.9;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;130.27039;
0111 1100 0000 0000;543578;0.000;13.22;1.20;2.994;25.8;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;130.26123;
0111 1100 0000 0000;545588;0.000;13.23;1.21;2.993;25.8;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;130.26123;
0111 1100 0000 0000;547598;0.000;13.23;1.21;2.993;26.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00015;130.27039;
0111 1100 0000 0000;549609;0.000;13.23;1.20;2.994;26.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;130.26123;
0111 1100 0000 0000;551618;0.000;13.23;1.21;2.994;26.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00015;130.26123;
0111 1100 0000 0000;553629;0.000;13.23;1.20;2.994;25.9;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;130.16052;
0111 1100 0000 0000;556137;0.000;13.23;1.21;2.993;26.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;130.20630;
0111 1100 0000 0000;558119;0.000;13.22;1.20;2.993;26.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;130.21545;
0111 1100 0000 0000;560130;0.000;13.22;1.21;2.993;26.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00024;130.21545;
0111 1100 0000 0000;562286;0.000;13.22;1.20;2.993;26.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;130.23376;
0111 1100 0000 0000;565178;0.000;13.22;1.20;2.993;26.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;130.27039;
0111 1100 0000 0000;567191;0.000;13.22;1.21;2.993;26.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;130.27954;
0111 1100 0000 0000;569201;0.000;13.22;1.20;2.993;26.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;130.28870;"Walid is great";
0111 1100 0000 0000;571209;0.000;13.22;1.22;2.993;26.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;130.27954;
0111 1100 0000 0000;573220;0.000;13.22;1.21;2.993;26.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00015;130.27954;
0111 1100 0000 0000;575230;0.000;13.22;1.21;2.993;26.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;130.27039;
0111 1100 0000 0000;577239;0.000;13.22;1.21;2.993;26.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;130.26123;
0111 1100 0000 0000;579250;0.000;11.11;1.22;2.993;26.2;0.0;0.0;0.0;0.00;0.00;0;0;-0.00031;126.11389;
0111 1100 0000 0000;581260;0.000;9.61;1.25;2.993;26.1;0.1;0.0;0.0;0.00;0.00;0;0;-0.00031;118.13049;
0111 1100 0000 0000;583271;0.000;8.13;1.24;2.993;26.2;0.2;0.0;0.0;0.00;0.01;0;0;-0.00018;109.91821;
1111 1111 0000 0000;1948669;0.014;34.93;54.91;2.995;27.5;232.5;43.6;0.0;50.02;0.36;0;0;0.00000;-0.96545;"Walid is great";
1111 1111 0000 0000;12221779;0.406;35.01;55.43;2.997;47.3;233.6;232.6;0.0;49.99;1.95;1;1;0.02747;-0.95209;
1111 1111 0000 0000;12230022;0.407;33.65;55.43;2.997;47.6;233.6;239.7;0.0;49.99;1.99;1;1;0.01831;-0.96661;
1111 1111 0000 0000;12232683;0.407;33.21;55.43;2.997;47.5;233.6;241.3;0.0;49.99;2.01;2;2;0.00916;-0.96631;"Walid is great";
1111 1111 0000 0000;12240685;0.407;33.21;55.49;2.995;47.6;233.7;246.2;0.0;49.99;2.03;2;2;0.03204;-0.96710;
1111 1111 0000 0000;12242696;0.407;33.29;55.49;2.997;48.2;233.6;246.3;0.0;49.99;2.03;2;2;0.02747;-0.96729;
1111 1111 0000 0000;12250745;0.408;33.09;55.43;2.996;47.9;233.5;244.2;0.0;49.98;2.00;2;2;0.02289;-0.98291;
1111 1111 0000 0000;12252756;0.408;33.30;55.44;2.996;48.2;233.6;239.3;0.0;49.98;1.97;1;1;0.02289;-0.98334;
1111 1111 0000 0000;12261510;0.409;33.21;55.42;2.996;47.9;233.5;224.7;0.0;49.98;1.83;1;1;0.00916;149.17603;
1111 1111 0000 0000;12281505;0.410;33.55;55.12;2.996;47.6;233.3;83.9;0.0;50.00;0.68;0;0;0.00916;-0.98657;
1111 1111 0000 0000;12290233;0.410;33.32;55.16;2.995;46.7;233.4;75.5;0.0;49.98;0.62;0;0;-0.00006;-0.97229;
1111 1111 0000 0000;12292236;0.410;33.55;55.15;2.995;46.7;233.2;74.9;0.0;49.98;0.61;0;0;0.00003;-0.96326;
1111 1111 0000 0000;12300471;0.410;33.55;55.10;2.995;46.6;233.0;73.4;0.0;49.98;0.60;0;0;-0.00006;-0.97034;
1111 1111 0000 0000;12302632;0.410;33.56;55.08;2.995;46.0;232.8;73.3;0.0;49.99;0.60;0;0;0.00000;-0.96875;
1111 1111 0000 0000;12310936;0.410;33.44;55.09;2.995;45.3;233.0;74.0;0.0;49.99;0.62;0;0;-0.00006;-0.96912;
1111 1111 0000 0000;12321643;0.411;33.32;55.12;2.995;45.1;233.1;73.4;0.0;49.99;0.62;0;0;-0.00003;-0.97015;"Walid is great";
1111 1111 0000 0000;12331745;0.411;33.65;55.10;2.995;44.4;233.2;74.7;0.0;49.99;0.62;0;0;-0.00003;-0.96814;
1111 1111 0000 0000;12340111;0.411;33.76;55.11;2.996;44.2;233.0;74.7;0.0;49.98;0.63;0;0;-0.00006;-0.96912;
1111 1111 0000 0000;12342297;0.411;33.77;55.11;2.995;44.1;233.0;75.3;0.0;49.98;0.64;0;0;-0.00006;-0.96399;
1111 1111 0000 0000;12350336;0.411;33.32;55.10;2.995;44.1;233.0;100.7;0.0;50.00;0.84;0;0;-0.00003;-0.97156;
1111 1111 0000 0000;12352351;0.411;33.65;55.12;2.995;43.8;233.2;101.7;0.0;50.00;0.90;0;0;0.00000;-0.94293;
1111 1111 0000 0000;12360397;0.412;34.15;55.19;2.995;43.4;233.2;123.2;0.0;50.00;1.11;1;1;0.02289;-0.91687;
1111 1111 0000 0000;12362407;0.412;34.65;55.19;2.996;43.6;233.0;142.7;0.0;50.00;1.31;1;1;0.01831;-0.91754;
1111 1111 0000 0000;12371012;0.412;33.76;55.34;2.996;44.1;233.3;229.8;0.0;50.00;1.95;1;1;0.01831;-0.94836;
1111 1111 0000 0000;12373025;0.412;33.55;55.38;2.995;44.2;233.4;238.4;0.0;50.00;1.97;1;1;0.01373;-0.96680;
1111 1111 0000 0000;12390802;0.414;33.63;55.36;2.997;45.4;233.1;255.1;0.0;49.99;2.12;2;2;-0.00003;-0.97217;
1111 1111 0000 0000;12392802;0.414;33.65;55.39;2.995;45.3;233.4;255.0;0.0;50.00;2.11;2;2;0.00458;-0.97150;
1111 1111 0000 0000;12401177;0.414;33.55;55.61;2.996;45.7;234.1;254.7;0.0;50.00;2.12;2;2;0.00000;-0.96906;
1111 1111 0000 0000;12403187;0.414;33.54;55.60;2.996;45.8;234.3;254.6;0.0;49.98;2.11;2;2;-0.00006;-0.97009;
1111 1111 0000 0000;12411276;0.415;33.76;55.63;2.997;46.3;234.2;253.5;0.0;49.98;2.09;2;2;-0.00003;-0.97162;
1111 1111 0000 0000;12421482;0.416;33.56;55.69;2.995;47.0;234.8;251.4;0.0;49.97;2.07;2;2;0.02747;-0.97144;
