"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 0000 0100 0000;811;0.000;10.04;49.41;1.274;21.5;232.5;0.0;0.0;49.99;0.27;0;0;-0.00009;0.00000;
1111 0000 0100 0000;282;0.000;10.91;31.72;1.274;21.4;232.7;0.0;0.0;49.94;0.35;0;0;-0.00006;0.00000;
1111 0000 0100 0000;619;0.000;10.38;46.02;1.274;21.5;232.6;0.0;0.0;49.98;0.27;0;0;-0.00006;0.00000;
1111 0000 0100 0000;1000;0.000;9.65;51.30;1.274;21.4;232.4;0.0;0.0;50.00;0.19;0;0;-0.00009;0.00000;
1111 0000 0100 0000;18520;0.000;11.41;53.52;1.274;21.7;232.6;0.0;0.0;49.99;0.22;0;0;-0.00009;0.00000;
1111 0000 0100 0000;19580;0.000;11.51;53.54;1.274;21.7;232.8;0.0;0.0;50.00;0.30;0;0;-0.00006;0.00000;
1111 1100 0100 0000;21581;0.000;11.24;53.55;1.274;21.5;232.7;0.0;0.0;50.00;0.30;0;0;-0.00006;0.00000;
1111 1100 0100 0000;23811;0.000;10.19;53.55;1.274;21.5;232.7;0.0;0.0;49.99;0.25;0;0;-0.00003;0.00000;
1111 0000 0100 0000;912;0.000;11.42;50.64;1.274;22.0;232.8;0.0;0.0;49.99;0.14;0;0;-0.00009;0.00000;
1111 0000 0100 0000;2913;0.000;11.22;53.55;1.274;21.7;232.7;0.0;0.0;49.99;0.21;0;0;-0.00009;0.00000;
1111 0000 0100 0000;4913;0.000;7.17;53.61;1.274;21.7;232.9;0.0;0.0;49.98;0.28;0;0;-0.00009;0.00000;
1111 0000 0100 0000;6914;0.000;11.17;53.64;1.274;21.5;233.1;0.0;0.0;49.99;0.30;0;0;-0.00009;0.00000;
1111 0000 0100 0000;8914;0.000;11.46;53.62;1.274;21.8;233.1;0.0;0.0;49.99;0.25;0;0;-0.00006;0.00000;
1111 0000 0100 0000;13236;0.000;11.22;53.64;1.274;21.7;233.1;0.0;0.0;49.98;0.19;0;0;-0.00003;0.00000;"Walid is great";
1111 0000 0100 0000;13496;0.000;11.36;53.64;1.274;21.5;233.1;0.0;0.0;49.98;0.22;0;0;-0.00006;0.00000;
1111 0000 0100 0000;14917;0.000;11.31;53.63;1.274;21.7;233.1;0.0;0.0;49.97;0.25;0;0;-0.00006;0.00000;
1111 0000 0100 0000;17348;0.000;11.40;53.66;1.274;21.7;233.2;0.0;0.0;49.98;0.17;0;0;-0.00006;0.00000;
1111 0000 0100 0000;19319;0.000;11.23;53.65;1.274;21.5;233.1;0.0;0.0;49.98;0.20;0;0;-0.00006;0.00000;
1111 1100 0100 0000;21320;0.000;11.58;53.60;1.274;21.7;233.1;0.0;0.0;49.97;0.27;0;0;-0.00006;0.00000;
1111 1100 0100 0000;23831;0.000;11.49;53.61;1.274;21.7;233.1;0.0;0.0;49.97;0.24;0;0;-0.00009;0.00000;"Walid is great";
1111 1100 0100 0000;25322;0.000;11.17;53.63;1.274;21.7;233.2;0.0;0.0;49.98;0.21;0;0;-0.00006;0.00000;
