"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;350094;0.004;35.14;53.58;2.977;11.1;227.4;88.5;0.0;49.99;1.13;1;1;-0.00003;147.45483;
1111 1111 0000 0000;358089;0.005;34.99;53.58;2.978;11.4;227.4;86.9;0.0;50.00;1.12;1;1;-0.00003;-0.94592;
1111 1111 0000 0000;360109;0.005;34.71;53.59;2.977;11.1;227.3;94.8;0.0;50.00;1.22;1;1;0.00000;-0.95966;
1111 1111 0000 0000;409710;0.006;33.50;53.50;2.977;12.7;227.5;36.2;0.0;50.02;0.45;0;0;0.00000;-0.96350;
1111 1111 0000 0000;429969;0.006;33.19;53.46;2.976;12.6;227.2;51.0;0.0;50.01;0.68;0;0;-0.00012;-0.92694;
1111 1111 0000 0000;438780;0.006;33.04;53.45;2.976;13.0;227.0;36.6;0.0;50.00;0.47;0;0;-0.00006;-0.95966;
1111 1111 0000 0000;449510;0.006;32.58;53.49;2.976;12.9;227.3;43.0;0.0;50.00;0.54;0;0;-0.00006;-0.97266;
1111 1111 0000 0000;459511;0.006;32.58;53.49;2.976;12.9;227.4;43.7;0.0;50.03;0.56;0;0;0.00000;-0.95251;
1111 1111 0000 0000;478405;0.006;32.30;53.57;2.976;12.7;227.5;41.0;0.0;50.03;0.51;0;0;-0.00003;-0.96332;
1111 1111 0000 0000;480361;0.006;32.29;53.51;2.977;13.0;227.5;41.1;0.0;50.03;0.53;0;0;0.00000;-0.94336;
1111 1111 0000 0000;488512;0.007;31.97;53.49;2.977;13.0;227.3;38.4;0.0;50.05;0.48;0;0;0.00003;-0.96735;
1111 1111 0000 0000;490512;0.007;31.98;53.49;2.976;13.5;227.4;39.2;0.0;50.04;0.51;0;0;0.00000;-0.95825;
1111 1111 0000 0000;498592;0.007;31.98;53.53;2.976;13.3;227.4;59.8;0.0;50.03;0.77;0;0;0.00000;-0.98462;"Walid is great";
1111 1111 0000 0000;500661;0.007;31.69;53.51;2.976;13.2;227.3;58.2;0.0;50.03;0.72;0;0;-0.00006;-0.98846;
1111 1111 0000 0000;509400;0.007;31.23;53.48;2.976;13.0;227.0;39.0;0.0;50.04;0.49;0;0;-0.00003;-0.96417;
1111 1111 0000 0000;510752;0.007;31.37;53.49;2.976;13.0;227.1;38.7;0.0;50.04;0.49;0;0;0.00000;-0.96417;
1111 1111 0000 0000;519413;0.007;31.07;53.47;2.977;12.7;227.2;51.7;0.0;50.02;0.66;0;0;-0.00009;-0.94501;
1111 1111 0000 0000;529452;0.007;30.91;53.59;2.977;13.2;227.4;78.9;0.0;50.03;1.00;0;0;-0.00009;-0.97064;
1111 1111 0000 0000;539711;0.007;30.63;53.61;2.976;13.0;227.4;80.8;0.0;50.03;1.06;1;1;-0.00006;-0.95935;
1111 1111 0000 0000;549765;0.008;30.62;53.59;2.977;13.5;227.3;77.4;0.0;50.03;1.01;1;1;0.00000;-0.95325;
1111 1111 0000 0000;559882;0.008;30.47;53.52;2.977;13.2;227.1;70.8;0.0;50.02;0.91;0;0;-0.00015;-0.96893;
1111 1111 0000 0000;570011;0.008;30.31;53.53;2.976;13.3;227.2;60.0;0.0;50.01;0.77;0;0;0.00003;-0.98163;
1111 1111 0000 0000;580903;0.008;30.30;53.56;2.977;13.5;227.2;72.1;0.0;50.02;0.94;0;0;-0.00012;-0.96558;
1111 1111 0000 0000;590693;0.008;29.70;53.59;2.977;13.5;227.3;62.6;0.0;50.01;0.79;0;0;-0.00003;-0.96655;
1111 1111 0000 0000;599903;0.009;29.56;53.54;2.977;13.8;227.3;53.8;0.0;50.00;0.69;0;0;-0.00006;-0.96173;
1111 1111 0000 0000;608863;0.009;29.41;53.60;2.977;13.8;227.5;59.3;0.0;50.01;0.77;0;0;0.00000;-0.94928;
1111 1111 0000 0000;610433;0.009;29.54;53.61;2.977;13.9;227.4;63.5;0.0;50.01;0.82;0;0;-0.00009;-0.95679;
1111 1111 0000 0000;618882;0.009;29.42;53.57;2.975;14.1;227.3;60.9;0.0;49.99;0.74;0;0;-0.00003;148.37952;"Walid is great";
1111 1111 0000 0000;620882;0.009;29.10;53.54;2.976;13.8;227.2;44.8;0.0;50.01;0.57;0;0;-0.00003;-0.95691;
1111 1111 0000 0000;628975;0.009;29.27;53.55;2.976;13.9;227.4;30.0;0.0;50.00;0.37;0;0;-0.00003;-0.96228;
1111 1111 0000 0000;631055;0.009;29.26;53.56;2.977;14.1;227.5;30.2;0.0;50.01;0.37;0;0;0.00000;-0.96814;
1111 1111 0000 0000;639633;0.009;29.10;53.50;2.977;13.9;227.1;30.0;0.0;50.01;0.37;0;0;-0.00006;-0.95776;
1111 1111 0000 0000;649682;0.009;29.10;53.58;2.977;14.2;227.4;42.4;0.0;50.01;0.53;0;0;-0.00009;-0.96936;
1111 1111 0000 0000;658976;0.009;28.81;53.57;2.976;14.2;227.2;29.3;0.0;50.01;0.35;0;0;-0.00003;-0.96429;
1111 1111 0000 0000;660973;0.009;28.81;53.59;2.976;14.1;227.4;29.0;0.0;50.01;0.36;0;0;-0.00003;-0.96271;
1111 1111 0000 0000;670125;0.009;28.50;53.56;2.976;13.9;227.2;26.4;0.0;50.00;0.32;0;0;0.00000;-0.96222;
