"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1110 0000 0000;456795;0.000;11.60;54.68;2.994;1.6;231.6;0.0;0.0;49.98;0.00;0;0;0.00000;63.89465;
1111 1110 0000 0000;458873;0.000;11.59;54.69;2.995;1.8;231.8;0.0;0.0;49.98;0.00;0;0;-0.00003;63.74817;
1111 1110 0000 0000;462877;0.000;11.60;54.69;2.994;1.8;231.5;0.0;0.0;49.98;0.00;0;0;0.00000;63.43689;
1111 1110 0000 0000;464942;0.000;11.59;54.72;2.995;1.8;231.6;0.0;0.0;49.99;0.00;0;0;0.00000;63.29956;
1111 1110 0000 0000;467285;0.000;11.59;54.69;2.995;1.8;231.6;0.0;0.0;49.98;0.00;0;0;-0.00003;63.22632;
1111 1110 0000 0000;469306;0.000;11.59;54.67;2.995;1.6;231.4;0.0;0.0;49.98;0.00;0;0;0.00000;63.13477;
1111 1110 0000 0000;473307;0.000;11.59;54.68;2.994;1.8;231.6;0.0;0.0;49.97;0.01;0;0;-0.00006;62.88757;
1111 1110 0000 0000;475315;0.000;11.60;54.67;2.994;1.6;231.5;0.0;0.0;49.98;0.00;0;0;-0.00003;62.78687;
1111 1110 0000 0000;477326;0.000;11.59;54.67;2.994;2.0;231.5;0.0;0.0;49.98;0.00;0;0;-0.00003;62.61292;
1111 1110 0000 0000;479337;0.000;11.59;54.68;2.995;1.6;231.6;0.0;0.0;49.98;0.00;0;0;-0.00003;62.50305;
1111 1110 0000 0000;483356;0.000;11.59;54.69;2.995;1.8;231.6;0.0;0.0;49.98;0.00;0;0;-0.00006;62.19177;"Walid is great";
1111 1110 0000 0000;485366;0.000;11.59;54.67;2.994;1.6;231.5;0.0;0.0;49.98;0.00;0;0;-0.00003;62.03613;
1111 1110 0000 0000;487377;0.000;11.59;54.68;2.995;1.8;231.5;0.0;0.0;49.98;0.00;0;0;-0.00003;61.91711;
1111 1110 0000 0000;493067;0.000;11.59;54.67;2.995;1.8;231.6;0.0;0.0;49.99;0.00;0;0;-0.00003;61.75232;
1111 1110 0000 0000;493511;0.000;11.59;54.67;2.995;1.8;231.5;0.0;0.0;49.99;0.00;0;0;0.00000;61.58752;
1111 1110 0000 0000;493954;0.000;11.59;54.66;2.995;1.8;231.5;0.0;0.0;49.99;0.00;0;0;-0.00003;61.42273;
1111 1110 0000 0000;496552;0.000;11.59;54.68;2.995;1.9;231.6;0.0;0.0;49.98;0.00;0;0;-0.00003;61.23962;
1111 1110 0000 0000;498533;0.000;11.59;54.66;2.994;1.8;231.5;0.0;0.0;49.99;0.00;0;0;-0.00006;61.09314;
1111 1110 0000 0000;514218;0.000;11.59;54.68;2.995;1.9;231.5;0.0;0.0;49.99;0.00;0;0;-0.00003;60.26917;
1111 1110 0000 0000;516291;0.000;11.59;54.67;2.994;1.8;231.5;0.0;0.0;49.99;0.00;0;0;0.00000;60.02197;
1111 1110 0000 0000;518292;0.000;11.59;54.70;2.994;1.8;231.7;0.0;0.0;49.99;0.00;0;0;-0.00006;59.82971;
1111 1110 0000 0000;523512;0.000;11.59;54.71;2.995;1.8;231.7;0.0;0.0;50.00;0.01;0;0;-0.00003;59.32617;
1111 1110 0000 0000;525242;0.000;11.59;54.68;2.995;1.6;231.6;0.0;0.0;49.99;0.00;0;0;0.00000;59.12476;
1111 1110 0000 0000;526553;0.000;11.59;54.69;2.994;1.8;231.6;0.0;0.0;50.00;0.00;0;0;0.00003;58.93250;
1111 1110 0000 0000;529963;0.000;11.59;54.70;2.994;1.8;231.6;0.0;0.0;50.00;0.00;0;0;-0.00006;58.61206;
1111 1110 0000 0000;533133;0.000;11.59;54.70;2.994;1.6;231.6;0.0;0.0;50.00;0.00;0;0;0.00000;58.16345;"Walid is great";
1111 1110 0000 0000;537583;0.000;11.59;54.69;2.994;1.8;231.6;0.0;0.0;50.00;0.00;0;0;0.00000;57.76062;
