"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;4841695;0.006;35.56;54.64;2.990;10.3;235.3;13.9;0.0;50.00;0.05;0;0;0.00003;-0.96307;
1111 1111 0000 0000;12458012;0.148;35.77;54.81;2.994;28.3;235.4;152.9;0.0;50.03;0.52;0;0;0.04578;-0.96753;
1111 1111 0000 0000;12477789;0.149;35.89;54.87;2.991;27.0;235.5;154.6;0.0;50.01;0.52;0;0;0.05493;-0.96930;
1111 1111 0000 0000;12517735;0.151;35.43;55.03;2.992;26.7;235.7;155.0;0.0;50.02;0.51;0;0;0.05493;-0.97174;
1111 1111 0000 0000;12528309;0.151;35.66;54.97;2.992;26.8;235.7;154.8;0.0;50.01;0.53;0;0;0.05493;-0.97040;
1111 1111 0000 0000;12568118;0.153;35.59;54.88;2.988;27.0;235.6;153.8;0.0;50.00;0.50;0;0;0.03662;-0.96924;
1111 1111 0000 0000;12588185;0.154;35.66;54.84;2.992;27.0;235.5;153.7;0.0;50.00;0.51;0;0;0.04578;-0.96936;
1111 1111 0000 0000;12628269;0.155;35.43;54.71;2.991;27.2;235.0;153.0;0.0;50.02;0.53;0;0;0.05035;-0.96716;
1111 1111 0000 0000;12648639;0.156;35.20;54.88;2.992;27.5;235.1;153.4;0.0;50.03;0.50;0;0;0.05493;-0.97150;
1111 1111 0000 0000;12689003;0.158;35.77;54.69;2.991;27.7;234.5;152.5;0.0;50.02;0.54;0;0;0.03204;-0.96979;
1111 1111 0000 0000;12718432;0.159;35.74;54.55;2.993;27.7;234.2;152.4;0.0;50.00;0.53;0;0;0.05493;-0.96967;
1111 1111 0000 0000;12739064;0.160;35.67;54.58;2.993;27.8;234.0;152.0;0.0;50.02;0.51;0;0;0.02289;-0.96179;
1111 1111 0000 0000;12779106;0.162;35.40;54.49;2.994;27.7;233.9;152.5;0.0;50.00;0.53;0;0;0.04120;-0.96796;
1111 1111 0000 0000;12798894;0.163;35.53;54.56;2.993;28.0;234.1;151.7;0.0;50.02;0.50;0;0;0.05035;-0.96893;
1111 1111 0000 0000;12829481;0.164;35.53;54.61;2.993;28.0;234.4;150.8;0.0;50.00;0.52;0;0;0.05035;-0.96954;
1111 1111 0000 0000;12839004;0.165;35.57;54.73;2.989;28.0;234.6;150.5;0.0;50.01;0.50;0;0;0.05493;-0.97095;
1111 1111 0000 0000;12898971;0.167;35.31;54.64;2.993;28.1;233.9;150.2;0.0;50.03;0.51;0;0;0.05035;-0.96973;
1111 1111 0000 0000;12909321;0.168;35.52;54.56;2.993;28.1;233.9;150.3;0.0;50.02;0.51;0;0;0.05493;-0.96863;
1111 1111 0000 0000;12970214;0.170;35.54;54.53;2.992;29.0;233.8;151.8;0.0;50.03;0.52;0;0;0.03662;-0.96960;
1111 1111 0000 0000;12971968;0.171;35.53;54.52;2.992;28.6;233.6;151.7;0.0;50.03;0.52;0;0;0.04578;-0.96790;
1111 1111 0000 0000;12973977;0.171;35.56;54.50;2.990;28.3;233.9;152.1;0.0;50.03;0.52;0;0;0.05035;-0.96844;
1111 1111 0000 0000;12976213;0.171;35.43;54.52;2.991;28.1;233.9;152.1;0.0;50.03;0.51;0;0;0.05493;-0.96912;
1111 1111 0000 0000;12978212;0.171;35.34;54.49;2.991;28.4;233.8;152.3;0.0;50.02;0.51;0;0;0.05035;-0.97034;
1111 1111 0000 0000;12989563;0.171;35.57;54.63;2.990;28.7;234.0;152.0;0.0;50.02;0.51;0;0;0.04120;-0.96790;
1111 1111 0000 0000;13038744;0.174;35.54;54.58;2.992;28.6;234.0;152.9;0.0;50.02;0.51;0;0;0.03662;-0.97052;
1111 1111 0000 0000;13070043;0.175;35.41;54.59;2.993;29.0;233.9;153.7;0.0;50.03;0.52;0;0;0.05035;-0.96820;
