"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;18809023;0.091;34.92;53.94;2.991;22.3;231.6;47.8;0.0;50.02;0.17;0;0;0.00000;-0.96893;
1111 1111 0000 0000;18810262;0.091;34.92;53.83;2.992;22.6;231.4;47.8;0.0;50.03;0.17;0;0;0.00000;-0.96844;
1111 1111 0000 0000;18812272;0.091;34.87;53.91;2.988;22.3;231.7;47.6;0.0;50.05;0.15;0;0;-0.00006;-0.96710;
1111 1111 0000 0000;18819174;0.091;34.84;53.87;2.990;22.3;231.8;47.7;0.0;50.01;0.16;0;0;0.00003;-0.97021;
1111 1111 0000 0000;18829022;0.091;34.84;53.89;2.991;22.3;231.9;47.5;0.0;50.03;0.16;0;0;-0.00006;-0.96857;
1111 1111 0000 0000;18831004;0.091;35.08;54.02;2.988;22.6;232.2;47.5;0.0;50.01;0.16;0;0;0.00000;-0.96838;
1111 1111 0000 0000;18839263;0.091;35.04;53.94;2.992;22.4;231.8;47.3;0.0;50.02;0.17;0;0;-0.00003;-0.96521;"Walid is great";
1111 1111 0000 0000;18841532;0.091;35.09;54.01;2.989;22.4;232.2;47.2;0.0;50.01;0.16;0;0;-0.00003;-0.96222;
1111 1111 0000 0000;18850214;0.091;35.05;53.95;2.991;21.4;231.9;47.1;0.0;50.02;0.16;0;0;-0.00003;-0.96991;
1111 1111 0000 0000;18852213;0.091;35.05;53.88;2.991;22.6;231.8;47.1;0.0;50.00;0.17;0;0;0.00000;-0.96881;
1111 1111 0000 0000;18861367;0.091;34.86;53.87;2.988;22.4;231.8;47.4;0.0;50.01;0.16;0;0;0.00000;-0.96771;
1111 1111 0000 0000;18869475;0.091;34.94;53.89;2.990;22.4;231.8;47.6;0.0;50.01;0.16;0;0;0.00000;-0.96893;
1111 1111 0000 0000;18871495;0.091;35.05;53.91;2.991;22.6;231.7;47.8;0.0;50.01;0.16;0;0;0.00000;-0.96796;
1111 1111 0000 0000;18878964;0.092;35.05;53.91;2.991;22.3;231.9;48.5;0.0;50.01;0.16;0;0;0.00000;-0.96875;
1111 1111 0000 0000;18881044;0.092;35.03;53.94;2.992;22.3;232.0;48.6;0.0;50.02;0.16;0;0;0.00003;-0.96875;
1111 1111 0000 0000;18890564;0.092;35.15;53.97;2.992;22.4;231.9;49.6;0.0;50.01;0.18;0;0;0.00003;-0.96887;
