"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;5299862;0.004;33.53;54.29;2.997;6.4;234.1;7.8;0.0;50.01;0.05;0;0;0.00000;-0.97003;
1111 1111 0000 0000;5301838;0.004;32.94;54.32;2.997;6.7;234.1;7.8;0.0;50.01;0.06;0;0;-0.00003;-0.99872;
1111 1111 0000 0000;5304054;0.004;33.44;54.32;2.997;6.9;234.0;7.8;0.0;50.01;0.06;0;0;-0.00003;-0.98419;
1111 1111 0000 0000;5306039;0.004;32.93;54.32;2.998;6.4;234.1;7.8;0.0;50.03;0.05;0;0;-0.00003;-0.97357;
1111 1111 0000 0000;5308043;0.004;32.94;54.31;2.997;6.9;234.0;7.8;0.0;50.02;0.05;0;0;0.00000;-0.97833;
1111 1111 0000 0000;5311019;0.004;32.04;54.27;2.998;6.7;233.6;7.8;0.0;50.02;0.05;0;0;0.00000;148.15063;
1111 1111 0000 0000;5313039;0.004;32.65;54.26;2.997;6.7;233.8;7.8;0.0;50.02;0.05;0;0;-0.00003;-0.99799;
1111 1111 0000 0000;5315050;0.004;33.24;54.29;2.998;7.3;233.8;7.8;0.0;50.02;0.05;0;0;-0.00003;-0.97565;"Walid is great";
1111 1111 0000 0000;5317684;0.004;32.94;54.29;2.998;6.9;234.1;7.8;0.0;50.04;0.06;0;0;-0.00003;-0.96643;
1111 1111 0000 0000;5319668;0.004;32.94;54.32;2.997;6.7;234.1;7.8;0.0;50.04;0.05;0;0;-0.00003;-0.96289;
1111 1111 0000 0000;5322034;0.004;33.54;54.34;2.997;6.9;234.0;7.8;0.0;50.03;0.05;0;0;0.00000;-0.97827;
1111 1111 0000 0000;5324106;0.004;32.94;54.34;2.997;7.0;234.2;7.8;0.0;50.04;0.05;0;0;-0.00003;-0.96625;
1111 1111 0000 0000;5326088;0.004;32.94;54.31;2.997;6.9;234.2;8.1;0.0;50.03;0.05;0;0;0.00000;-0.97339;
1111 1111 0000 0000;5328094;0.004;33.53;54.32;2.998;7.0;234.0;7.8;0.0;50.02;0.05;0;0;0.00000;-0.96301;
1111 1111 0000 0000;5330366;0.004;32.94;54.31;2.997;6.9;234.2;7.8;0.0;50.02;0.05;0;0;0.00000;-0.97424;
1111 1111 0000 0000;5332347;0.004;32.94;54.35;2.997;6.4;234.2;7.8;0.0;50.03;0.06;0;0;0.00000;-0.97803;
1111 1111 0000 0000;5334354;0.004;33.52;54.30;2.999;6.7;234.0;7.8;0.0;50.04;0.05;0;0;0.00000;-0.96234;
1111 1111 0000 0000;5336630;0.004;32.94;54.35;2.997;6.9;234.4;7.8;0.0;50.02;0.05;0;0;-0.00006;-0.96600;
1111 1111 0000 0000;5339259;0.004;33.25;54.37;2.997;6.7;234.2;7.8;0.0;50.02;0.05;0;0;0.00000;-0.98706;
1111 1111 0000 0000;5341272;0.004;32.65;54.38;2.996;6.7;234.4;7.8;0.0;50.03;0.05;0;0;0.00000;-0.96515;"Walid is great";
1111 1111 0000 0000;5343326;0.004;33.15;54.35;2.997;6.9;234.0;8.1;0.0;50.01;0.06;0;0;-0.00003;-0.99200;
1111 1111 0000 0000;5345308;0.004;33.16;54.39;2.997;6.7;234.2;7.8;0.0;50.02;0.06;0;0;-0.00003;-0.98468;
1111 1111 0000 0000;5347312;0.004;33.26;54.39;2.996;6.6;234.3;7.8;0.0;50.02;0.06;0;0;0.00000;-0.98730;
1111 1111 0000 0000;5349584;0.004;33.25;54.34;2.997;6.9;234.3;8.1;0.0;50.01;0.05;0;0;0.00000;-0.97736;
1111 1111 0000 0000;5351569;0.004;33.15;54.36;2.998;6.9;234.0;7.8;0.0;50.02;0.06;0;0;0.00000;-0.99701;
1111 1111 0000 0000;5353572;0.004;33.26;54.32;2.997;6.4;234.2;8.1;0.0;50.01;0.05;0;0;0.00003;-0.99579;
1111 1111 0000 0000;5356409;0.004;33.54;54.30;2.997;6.7;234.1;8.1;0.0;50.02;0.05;0;0;-0.00003;147.94006;
1111 1111 0000 0000;5358388;0.004;32.93;54.30;2.997;6.9;234.0;7.8;0.0;50.01;0.04;0;0;-0.00003;-0.98767;
1111 1111 0000 0000;5360393;0.004;32.93;54.34;2.997;6.9;234.0;8.1;0.0;50.01;0.06;0;0;-0.00003;-0.99292;
1111 1111 0000 0000;5363325;0.004;32.65;54.31;2.997;6.7;234.2;8.1;0.0;50.01;0.05;0;0;0.00000;-0.99335;
1111 1111 0000 0000;5365309;0.004;32.94;54.35;2.997;6.7;234.3;8.1;0.0;50.02;0.06;0;0;0.00000;-0.96191;
1111 1111 0000 0000;5367444;0.004;32.65;54.34;2.997;6.7;234.0;7.8;0.0;50.00;0.05;0;0;0.00003;-0.99451;
1111 1111 0000 0000;5370285;0.004;33.24;54.30;2.997;6.7;234.0;7.8;0.0;50.01;0.05;0;0;0.00000;-0.99188;
1111 1111 0000 0000;5372270;0.004;33.24;54.28;2.997;6.7;234.1;7.8;0.0;50.01;0.06;0;0;0.00000;149.44153;
1111 1111 0000 0000;5374750;0.004;33.54;54.31;2.997;6.7;234.0;8.1;0.0;50.00;0.06;0;0;0.00000;-0.98267;
1111 1111 0000 0000;5376824;0.004;34.04;54.30;2.997;6.7;233.8;7.8;0.0;50.01;0.06;0;0;-0.00003;-0.98083;"Walid is great";
1111 1111 0000 0000;5378809;0.004;33.53;54.29;2.998;6.9;233.9;8.1;0.0;50.01;0.05;0;0;0.00000;-0.96692;
1111 1111 0000 0000;5380814;0.004;32.94;54.29;2.997;7.0;234.0;8.4;0.0;50.00;0.05;0;0;0.00000;-0.97101;
1111 1111 0000 0000;5383076;0.004;32.34;54.31;2.996;6.7;234.2;8.4;0.0;50.00;0.06;0;0;-0.00003;148.04993;
1111 1111 0000 0000;5385059;0.004;32.94;54.29;2.997;6.7;233.8;8.1;0.0;50.00;0.05;0;0;-0.00003;-0.96552;
1111 1111 0000 0000;5387064;0.004;33.54;54.26;2.998;6.9;233.8;8.4;0.0;49.99;0.06;0;0;0.00000;-0.96503;
1111 1111 0000 0000;5389342;0.004;32.94;54.28;2.997;6.9;234.0;8.4;0.0;49.99;0.05;0;0;0.00003;-0.97839;
1111 1111 0000 0000;5391992;0.004;33.25;54.25;2.997;6.7;233.9;7.8;0.0;50.01;0.06;0;0;-0.00003;-0.97876;
1111 1111 0000 0000;5393969;0.004;33.26;54.23;2.996;6.9;233.9;7.8;0.0;49.99;0.06;0;0;-0.00003;-0.98938;"Walid is great";
1111 1111 0000 0000;5395979;0.004;33.84;54.24;2.997;6.6;233.8;8.1;0.0;49.99;0.06;0;0;-0.00003;-0.98199;"Walid is great";
1111 1111 0000 0000;5397993;0.004;33.16;54.26;2.997;6.9;233.7;8.1;0.0;50.00;0.06;0;0;-0.00003;-0.99384;
1111 1111 0000 0000;5400003;0.004;33.13;54.26;2.998;7.0;233.7;8.4;0.0;50.00;0.06;0;0;-0.00003;-0.97870;
1111 1111 0000 0000;7480020;0.013;34.18;54.07;2.996;9.2;232.8;22.1;0.0;50.00;0.16;0;0;-0.00006;-0.95471;
1111 1111 0000 0000;7486281;0.013;34.09;54.06;2.997;9.4;232.8;21.8;0.0;49.99;0.18;0;0;-0.00003;-0.97357;
1111 1111 0000 0000;7488553;0.013;34.68;54.01;2.997;9.2;232.6;21.8;0.0;50.01;0.16;0;0;0.00003;-0.93695;
1111 1111 0000 0000;7490683;0.013;34.19;54.09;2.997;9.2;232.9;21.8;0.0;50.00;0.16;0;0;0.00000;-0.95465;
1111 1111 0000 0000;7509318;0.013;33.80;54.09;2.997;9.2;232.8;21.8;0.0;50.00;0.16;0;0;-0.00006;-0.93481;
1111 1111 0000 0000;7511322;0.013;33.78;54.05;2.998;9.2;232.9;21.8;0.0;50.00;0.17;0;0;-0.00003;-0.97662;
