"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;7653668;0.014;32.43;54.61;3.004;14.8;234.6;16.3;0.0;50.01;0.05;0;0;0.00000;-0.95435;
1111 1111 0000 0000;7663878;0.014;32.53;54.62;3.003;14.6;234.6;16.3;0.0;50.02;0.05;0;0;0.00003;-0.95355;
1111 1111 0000 0000;7675048;0.014;32.82;54.66;3.003;14.6;234.9;16.0;0.0;50.02;0.04;0;0;0.00003;-0.96643;
1111 1111 0000 0000;7679889;0.014;32.73;54.60;3.004;14.8;234.5;16.0;0.0;50.02;0.04;0;0;0.00003;-0.95428;
1111 1111 0000 0000;7690649;0.014;33.13;54.57;3.003;14.6;234.5;15.7;0.0;50.01;0.04;0;0;0.00003;-0.97168;
1111 1111 0000 0000;7714269;0.015;32.81;54.66;3.003;14.6;234.8;15.1;0.0;50.04;0.05;0;0;0.00000;-0.98773;
1111 1111 0000 0000;7729838;0.015;32.43;54.62;3.004;14.5;234.4;14.5;0.0;50.01;0.04;0;0;0.00003;-0.95831;
1111 1111 0000 0000;7743089;0.015;32.22;54.67;3.003;14.6;234.6;13.9;0.0;50.01;0.04;0;0;0.00000;-0.99176;
1111 1111 0000 0000;7752674;0.015;32.80;54.66;3.004;14.5;234.8;13.9;0.0;50.01;0.04;0;0;0.00003;-0.96637;
1111 1111 0000 0000;7763349;0.015;32.73;54.66;3.003;14.5;234.6;13.3;0.0;50.03;0.04;0;0;0.00000;-0.98273;
1111 1111 0000 0000;7773631;0.015;31.60;54.72;3.004;14.5;234.7;13.3;0.0;50.02;0.04;0;0;0.00000;-0.95776;
1111 1111 0000 0000;7777749;0.015;32.73;54.71;3.004;14.4;235.0;13.3;0.0;50.02;0.04;0;0;0.00000;-0.98199;"Walid is great";
1111 1111 0000 0000;7789234;0.015;32.82;54.73;3.003;14.6;235.0;13.6;0.0;50.01;0.04;0;0;0.00003;-0.99005;
1111 1111 0000 0000;7834953;0.015;32.82;54.68;3.002;14.6;234.7;15.1;0.0;50.00;0.04;0;0;0.00003;-0.97546;
1111 1111 0000 0000;7843812;0.015;32.43;54.71;3.004;14.5;234.8;15.1;0.0;50.03;0.04;0;0;0.00000;-0.96320;
1111 1111 0000 0000;7847531;0.015;32.51;54.65;3.004;14.4;235.0;15.1;0.0;50.03;0.04;0;0;-0.00003;-0.95538;
1111 1111 0000 0000;7850494;0.015;32.12;54.70;3.003;14.5;234.8;15.1;0.0;50.02;0.04;0;0;0.00003;-0.98389;
1111 1111 0000 0000;7863581;0.015;33.43;54.68;3.002;14.9;234.9;14.8;0.0;50.03;0.04;0;0;0.00003;-0.97614;
1111 1111 0000 0000;7881163;0.015;33.32;54.69;3.003;14.4;234.8;14.2;0.0;50.02;0.05;0;0;-0.00009;-0.98431;
1111 1111 0000 0000;7890948;0.015;32.43;54.75;3.004;14.5;235.1;14.2;0.0;50.04;0.04;0;0;0.00003;-0.96100;
1111 1111 0000 0000;7907213;0.015;32.42;54.71;3.003;14.4;234.9;13.6;0.0;50.03;0.05;0;0;0.00000;-0.98590;
1111 1111 0000 0000;7911152;0.015;32.42;54.64;3.004;14.8;234.6;13.9;0.0;50.00;0.05;0;0;0.00003;-0.98712;
1111 1111 0000 0000;7915439;0.015;33.04;54.64;3.003;14.4;234.6;13.9;0.0;50.01;0.05;0;0;-0.00003;-0.97064;
1111 1111 0000 0000;7920273;0.015;32.11;54.66;3.004;14.5;234.5;13.9;0.0;50.03;0.05;0;0;0.00000;-0.98804;
1111 1111 0000 0000;7927514;0.015;32.52;54.67;3.003;14.5;234.7;13.9;0.0;50.03;0.04;0;0;0.00000;-0.98499;
1111 1111 0000 0000;7943553;0.015;32.43;54.65;3.004;14.4;234.6;14.2;0.0;50.02;0.04;0;0;0.00000;-0.97186;
1111 1111 0000 0000;7947454;0.015;32.43;54.63;3.003;14.8;234.5;14.5;0.0;50.02;0.04;0;0;-0.00003;-0.97870;
1111 1111 0000 0000;7957428;0.016;33.04;54.64;3.003;14.5;234.4;15.1;0.0;50.03;0.05;0;0;0.00003;-0.98749;"Walid is great";
1111 1111 0000 0000;7974544;0.016;32.44;54.68;3.004;14.5;234.7;16.3;0.0;50.04;0.05;0;0;-0.00012;-0.95105;
1111 1111 0000 0000;7998268;0.016;32.53;54.64;3.004;14.6;234.6;17.8;0.0;50.01;0.05;0;0;0.00003;-0.95337;
1111 1111 0000 0000;8016005;0.016;32.13;54.71;3.004;14.6;234.7;19.0;0.0;50.01;0.06;0;0;-0.00009;-0.95093;
1111 1111 0000 0000;8026385;0.016;32.14;54.70;3.003;14.5;234.7;20.0;0.0;50.03;0.07;0;0;0.00003;-0.97839;
1111 1111 0000 0000;8062746;0.016;33.33;54.70;3.003;14.8;234.6;21.2;0.0;50.00;0.06;0;0;0.00003;-0.97565;
1111 1111 0000 0000;8090736;0.016;33.05;54.68;3.004;14.9;234.8;20.0;0.0;49.99;0.06;0;0;0.00000;-0.94440;
