"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;546517;0.001;22.50;53.17;2.981;23.3;228.6;7.9;0.0;50.00;0.04;0;0;-0.00003;-0.98718;
1111 1111 0000 0000;550574;0.001;22.43;53.15;2.982;23.4;228.4;8.2;0.0;50.00;0.04;0;0;-0.00006;-0.97803;"Walid is great";
1111 1111 0000 0000;553774;0.001;22.78;53.19;2.982;23.4;228.6;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.96851;
1111 1111 0000 0000;555789;0.001;22.18;53.21;2.981;23.3;228.6;8.2;0.0;50.01;0.03;0;0;-0.00003;-0.95575;
1111 1111 0000 0000;559809;0.001;22.72;53.17;2.982;23.4;228.4;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98560;
1111 1111 0000 0000;561819;0.001;22.19;53.18;2.981;23.6;228.7;7.9;0.0;50.01;0.03;0;0;-0.00003;-0.95691;
1111 1111 0000 0000;563829;0.001;22.13;53.18;2.981;23.4;228.4;8.2;0.0;50.01;0.04;0;0;-0.00003;-0.97858;
1111 1111 0000 0000;565838;0.001;22.72;53.17;2.982;23.4;228.4;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98712;
1111 1111 0000 0000;569898;0.001;22.78;53.19;2.982;23.3;228.5;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97803;
1111 1111 0000 0000;571908;0.001;22.19;53.21;2.981;23.7;228.6;8.2;0.0;50.01;0.03;0;0;-0.00003;-0.96429;
1111 1111 0000 0000;573918;0.001;22.79;53.18;2.980;23.4;228.7;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.97260;
1111 1111 0000 0000;575928;0.001;22.79;53.20;2.981;23.4;228.6;8.2;0.0;50.00;0.03;0;0;0.00000;-0.96136;
1111 1111 0000 0000;580588;0.001;22.50;53.20;2.980;23.4;228.7;7.9;0.0;50.00;0.03;0;0;-0.00003;-0.95984;
1111 1111 0000 0000;583275;0.001;22.50;53.18;2.981;24.0;228.6;8.2;0.0;50.00;0.04;0;0;-0.00006;149.79858;
1111 1111 0000 0000;585885;0.001;22.19;53.19;2.981;23.4;228.6;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.98267;
1111 1111 0000 0000;589877;0.001;22.12;53.20;2.982;23.4;228.3;8.2;0.0;50.01;0.04;0;0;-0.00003;-0.97272;
1111 1111 0000 0000;591890;0.001;22.80;53.22;2.980;23.4;228.7;8.2;0.0;50.00;0.04;0;0;0.00000;-0.99652;"Walid is great";
1111 1111 0000 0000;593900;0.001;23.33;53.16;2.981;23.4;228.4;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97302;
1111 1111 0000 0000;595910;0.001;22.80;53.21;2.980;23.4;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.99640;
1111 1111 0000 0000;599930;0.001;22.79;53.17;2.981;23.6;228.6;7.9;0.0;50.00;0.04;0;0;-0.00003;-0.99738;
1111 1111 0000 0000;601940;0.001;22.74;53.18;2.982;23.6;228.4;8.2;0.0;50.01;0.04;0;0;-0.00003;-0.97241;
1111 1111 0000 0000;603949;0.001;22.50;53.20;2.981;23.4;228.6;8.2;0.0;50.00;0.04;0;0;0.00003;-0.99384;
1111 1111 0000 0000;605959;0.001;22.50;53.21;2.981;23.7;228.6;8.2;0.0;50.00;0.05;0;0;0.00000;149.74365;
1111 1111 0000 0000;609979;0.001;22.51;53.21;2.981;23.4;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;149.40491;
1111 1111 0000 0000;611989;0.001;23.12;53.18;2.980;23.6;228.7;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.99384;
1111 1111 0000 0000;614809;0.001;23.39;53.14;2.981;23.4;228.6;7.9;0.0;50.00;0.04;0;0;-0.00003;-0.98181;
1111 1111 0000 0000;616819;0.001;22.80;53.19;2.980;23.6;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98993;
1111 1111 0000 0000;619126;0.001;22.79;53.15;2.981;23.3;228.7;8.2;0.0;50.01;0.03;0;0;-0.00006;-0.96588;
1111 1111 0000 0000;621139;0.001;22.79;53.19;2.981;23.7;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97369;"Walid is great";
1111 1111 0000 0000;623148;0.001;22.18;53.17;2.981;23.4;228.6;8.2;0.0;50.01;0.04;0;0;0.00000;-0.96204;
1111 1111 0000 0000;625158;0.001;22.18;53.20;2.981;23.6;228.6;7.9;0.0;50.00;0.04;0;0;-0.00003;-0.97070;
1111 1111 0000 0000;629218;0.001;22.18;53.18;2.981;23.6;228.6;8.2;0.0;50.00;0.04;0;0;-0.00006;-0.99670;
1111 1111 0000 0000;631228;0.001;22.18;53.21;2.981;23.6;228.6;8.2;0.0;50.00;0.04;0;0;0.00000;-0.98627;
1111 1111 0000 0000;633238;0.001;21.58;53.16;2.981;23.6;228.7;8.2;0.0;50.00;0.04;0;0;0.00000;-0.99896;
1111 1111 0000 0000;635248;0.001;22.19;53.20;2.981;23.6;228.6;8.2;0.0;50.00;0.04;0;0;0.00000;-0.99359;
1111 1111 0000 0000;639268;0.001;22.19;53.19;2.981;23.4;228.6;8.2;0.0;50.00;0.04;0;0;0.00000;-0.98938;
1111 1111 0000 0000;641279;0.001;22.79;53.16;2.982;23.6;228.6;8.2;0.0;50.00;0.04;0;0;0.00000;-0.99762;
1111 1111 0000 0000;643289;0.001;22.19;53.21;2.980;23.6;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98431;
1111 1111 0000 0000;645857;0.001;21.84;53.21;2.981;23.6;228.4;7.9;0.0;50.01;0.04;0;0;-0.00006;-0.97241;
1111 1111 0000 0000;650599;0.001;22.43;53.18;2.982;23.6;228.4;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97571;
1111 1111 0000 0000;652609;0.001;23.10;53.19;2.981;23.4;228.5;8.2;0.0;50.00;0.04;0;0;0.00000;-0.99951;
1111 1111 0000 0000;654619;0.001;22.43;53.16;2.982;23.6;228.4;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97235;
1111 1111 0000 0000;656678;0.001;23.10;53.18;2.982;23.6;228.6;8.2;0.0;50.00;0.04;0;0;0.00000;-0.95886;
1111 1111 0000 0000;660688;0.001;23.10;53.20;2.981;23.6;228.7;7.9;0.0;50.01;0.03;0;0;-0.00006;-0.95660;
1111 1111 0000 0000;663166;0.001;22.79;53.22;2.981;23.6;228.6;8.2;0.0;50.00;0.03;0;0;0.00000;-0.98486;"Walid is great";
1111 1111 0000 0000;665150;0.001;22.43;53.17;2.982;23.7;228.4;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97809;
1111 1111 0000 0000;667160;0.001;22.43;53.19;2.981;23.6;228.3;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98840;
1111 1111 0000 0000;671180;0.001;22.50;53.19;2.981;23.6;228.6;8.2;0.0;50.01;0.04;0;0;-0.00003;-0.95770;
1111 1111 0000 0000;673190;0.001;22.43;53.17;2.982;23.6;228.4;8.2;0.0;50.01;0.04;0;0;-0.00003;-0.98138;
1111 1111 0000 0000;675307;0.001;21.90;53.19;2.981;23.4;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97894;
1111 1111 0000 0000;680317;0.001;22.19;53.18;2.981;23.6;228.6;8.2;0.0;50.00;0.03;0;0;0.00000;149.64294;
1111 1111 0000 0000;682299;0.001;22.78;53.17;2.982;23.6;228.6;8.2;0.0;50.01;0.04;0;0;-0.00003;-0.96259;
1111 1111 0000 0000;684309;0.001;22.12;53.20;2.982;23.6;228.4;8.2;0.0;50.00;0.04;0;0;-0.00006;-0.98505;"Walid is great";
1111 1111 0000 0000;686657;0.001;21.89;53.18;2.982;24.0;228.5;8.2;0.0;50.00;0.04;0;0;0.00000;-0.97931;"Walid is great";
1111 1111 0000 0000;690679;0.001;23.09;53.15;2.981;23.6;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98199;
1111 1111 0000 0000;692689;0.001;22.79;53.17;2.981;24.3;228.7;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97015;
1111 1111 0000 0000;694699;0.001;22.18;53.20;2.980;23.6;228.5;8.2;0.0;50.00;0.03;0;0;0.00000;-0.97723;
1111 1111 0000 0000;696709;0.001;22.79;53.16;2.981;23.7;228.6;8.2;0.0;50.00;0.03;0;0;-0.00006;-0.96790;"Walid is great";
1111 1111 0000 0000;700731;0.001;22.79;53.18;2.981;23.7;228.6;7.9;0.0;50.01;0.04;0;0;0.00000;-0.96362;
1111 1111 0000 0000;703418;0.001;22.43;53.13;2.982;23.9;228.4;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97333;
1111 1111 0000 0000;704951;0.001;22.52;53.18;2.980;23.6;228.6;7.9;0.0;50.00;0.03;0;0;-0.00003;-0.97400;
1111 1111 0000 0000;709810;0.001;22.50;53.19;2.981;23.7;228.6;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.99152;
1111 1111 0000 0000;711820;0.001;22.50;53.22;2.980;23.7;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98053;
1111 1111 0000 0000;713830;0.001;21.89;53.18;2.981;23.7;228.5;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.99042;
1111 1111 0000 0000;715840;0.001;22.50;53.16;2.981;23.7;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98175;
1111 1111 0000 0000;720530;0.001;22.18;53.18;2.981;23.7;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.96588;
1111 1111 0000 0000;722080;0.001;21.89;53.17;2.981;23.6;228.6;8.2;0.0;50.00;0.04;0;0;0.00000;-0.98590;
1111 1111 0000 0000;724090;0.001;21.23;53.14;2.982;23.9;228.5;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97095;
1111 1111 0000 0000;726497;0.001;22.18;53.18;2.981;23.7;228.5;8.2;0.0;50.00;0.03;0;0;0.00000;-0.98474;
1111 1111 0000 0000;731397;0.001;22.79;53.18;2.981;23.7;228.6;7.9;0.0;50.00;0.05;0;0;0.00000;-0.96570;
1111 1111 0000 0000;733414;0.001;22.72;53.19;2.981;23.9;228.5;8.2;0.0;50.00;0.04;0;0;0.00000;-0.98828;
1111 1111 0000 0000;735656;0.001;22.44;53.16;2.981;23.7;228.4;8.2;0.0;50.00;0.04;0;0;-0.00006;-0.97217;
1111 1111 0000 0000;739982;0.001;21.89;53.20;2.981;23.7;228.6;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.97272;
1111 1111 0000 0000;741992;0.001;22.49;53.16;2.982;23.7;228.5;7.9;0.0;50.00;0.04;0;0;0.00000;-0.98560;
1111 1111 0000 0000;744526;0.001;22.50;53.20;2.981;23.9;228.6;8.2;0.0;50.01;0.04;0;0;0.00000;-0.95752;
1111 1111 0000 0000;746542;0.001;22.43;53.17;2.982;23.7;228.4;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98169;
1111 1111 0000 0000;751218;0.001;22.12;53.21;2.982;23.9;228.4;8.2;0.0;50.00;0.04;0;0;0.00000;-0.97534;
1111 1111 0000 0000;753231;0.001;22.72;53.16;2.982;23.7;228.4;8.2;0.0;50.01;0.04;0;0;-0.00003;-0.98468;
1111 1111 0000 0000;755965;0.001;21.84;53.20;2.981;23.7;228.4;7.9;0.0;50.01;0.04;0;0;-0.00003;-0.96991;
1111 1111 0000 0000;757291;0.001;22.19;53.20;2.981;23.7;228.5;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97968;
1111 1111 0000 0000;761661;0.001;22.79;53.19;2.981;23.9;228.6;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.97797;
1111 1111 0000 0000;763671;0.001;22.79;53.19;2.981;23.7;228.5;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98657;
1111 1111 0000 0000;765680;0.001;22.79;53.17;2.981;23.7;228.5;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.97528;
1111 1111 0000 0000;769740;0.001;22.12;53.20;2.982;23.9;228.4;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97260;
1111 1111 0000 0000;771750;0.001;22.72;53.16;2.982;23.9;228.4;7.9;0.0;50.00;0.04;0;0;-0.00003;-0.98267;
1111 1111 0000 0000;773760;0.001;22.72;53.19;2.982;23.9;228.4;8.2;0.0;50.00;0.04;0;0;-0.00006;-0.97205;"Walid is great";
1111 1111 0000 0000;775770;0.001;22.12;53.15;2.982;23.9;228.4;7.9;0.0;50.01;0.04;0;0;-0.00006;-0.97900;
1111 1111 0000 0000;779790;0.001;22.12;53.15;2.982;23.9;228.3;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97809;
1111 1111 0000 0000;781801;0.001;22.79;53.18;2.981;23.9;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;149.52393;
1111 1111 0000 0000;784506;0.001;22.49;53.19;2.981;24.3;228.6;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.96136;"Walid is great";
1111 1111 0000 0000;785821;0.001;22.19;53.18;2.981;23.7;228.5;8.2;0.0;50.00;0.04;0;0;-0.00003;149.73450;"Walid is great";
1111 1111 0000 0000;790259;0.001;22.11;53.16;2.982;23.9;228.3;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98785;
1111 1111 0000 0000;792999;0.001;23.04;53.16;2.981;23.7;228.5;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97656;"Walid is great";
1111 1111 0000 0000;796059;0.001;22.79;53.18;2.981;23.7;228.6;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.96460;
1111 1111 0000 0000;797511;0.001;23.10;53.16;2.982;23.9;228.6;8.2;0.0;50.01;0.04;0;0;-0.00003;-0.96063;
1111 1111 0000 0000;801828;0.001;23.05;53.18;2.980;24.0;228.5;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97955;
1111 1111 0000 0000;803840;0.001;23.11;53.18;2.980;23.9;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;149.51477;
1111 1111 0000 0000;805850;0.001;22.44;53.18;2.981;23.9;228.5;8.2;0.0;50.01;0.03;0;0;-0.00003;-0.97601;
1111 1111 0000 0000;809900;0.001;21.89;53.22;2.982;23.7;228.5;8.2;0.0;50.00;0.04;0;0;-0.00006;-0.97430;
1111 1111 0000 0000;811912;0.001;22.50;53.16;2.981;23.7;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98468;
1111 1111 0000 0000;813922;0.001;21.89;53.19;2.981;23.7;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97552;
1111 1111 0000 0000;815932;0.001;21.89;53.16;2.982;24.3;228.6;8.2;0.0;50.00;0.04;0;0;0.00000;-0.99103;
1111 1111 0000 0000;819952;0.001;21.89;53.16;2.981;23.9;228.6;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.99207;
1111 1111 0000 0000;821962;0.001;21.89;53.16;2.982;23.9;228.5;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98938;
1111 1111 0000 0000;823972;0.001;21.89;53.16;2.981;24.0;228.6;8.2;0.0;50.00;0.04;0;0;0.00000;149.85352;
1111 1111 0000 0000;825981;0.001;22.50;53.18;2.981;23.9;228.6;8.2;0.0;50.00;0.04;0;0;0.00000;-0.99323;
1111 1111 0000 0000;830487;0.001;22.12;53.17;2.981;24.0;228.5;8.2;0.0;50.00;0.04;0;0;0.00003;-0.97662;
1111 1111 0000 0000;832471;0.001;22.79;53.21;2.982;23.9;228.7;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97174;"Walid is great";
1111 1111 0000 0000;835048;0.001;22.79;53.18;2.982;23.9;228.6;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.97430;
1111 1111 0000 0000;837061;0.001;22.19;53.19;2.981;23.9;228.6;8.2;0.0;50.01;0.03;0;0;0.00000;-0.96301;
1111 1111 0000 0000;841093;0.001;22.11;53.20;2.983;23.9;228.3;7.9;0.0;50.01;0.04;0;0;-0.00003;-0.97998;
1111 1111 0000 0000;843090;0.001;22.18;53.18;2.981;23.9;228.6;8.2;0.0;50.00;0.04;0;0;0.00000;-0.97296;
1111 1111 0000 0000;845103;0.001;22.18;53.16;2.982;24.3;228.6;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.96332;
1111 1111 0000 0000;847706;0.001;22.72;53.19;2.982;23.9;228.4;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98212;
1111 1111 0000 0000;851723;0.001;22.12;53.20;2.982;24.0;228.4;8.2;0.0;50.00;0.04;0;0;-0.00006;-0.97980;
1111 1111 0000 0000;853837;0.001;22.79;53.18;2.981;23.9;228.6;8.2;0.0;50.00;0.04;0;0;-0.00006;-0.97693;
1111 1111 0000 0000;856412;0.001;21.90;53.17;2.981;24.0;228.6;7.9;0.0;50.00;0.04;0;0;0.00000;-0.97980;
1111 1111 0000 0000;860792;0.001;22.50;53.18;2.981;24.0;228.5;8.2;0.0;50.00;0.03;0;0;0.00000;-0.97858;
1111 1111 0000 0000;862802;0.001;22.49;53.16;2.982;23.9;228.5;8.2;0.0;50.00;0.04;0;0;0.00000;-0.98895;
1111 1111 0000 0000;865272;0.001;22.12;53.18;2.982;24.0;228.3;8.2;0.0;50.00;0.04;0;0;0.00000;-0.98828;"Walid is great";
1111 1111 0000 0000;867282;0.001;22.18;53.17;2.981;24.0;228.6;8.2;0.0;50.00;0.03;0;0;0.00000;-0.96387;
1111 1111 0000 0000;871711;0.002;22.19;53.19;2.981;23.9;228.6;8.2;0.0;50.00;0.04;0;0;0.00000;-0.97296;
1111 1111 0000 0000;873721;0.002;22.19;53.18;2.981;23.7;228.6;7.9;0.0;50.00;0.04;0;0;-0.00003;-0.98462;
1111 1111 0000 0000;875734;0.002;21.58;53.16;2.981;24.0;228.6;8.2;0.0;50.00;0.03;0;0;0.00000;-0.97906;
1111 1111 0000 0000;877741;0.002;21.58;53.14;2.981;23.9;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;149.73450;
1111 1111 0000 0000;882486;0.002;22.43;53.19;2.981;24.0;228.4;8.2;0.0;50.00;0.04;0;0;-0.00006;-0.98181;
1111 1111 0000 0000;883834;0.002;22.13;53.18;2.981;24.2;228.5;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98517;
1111 1111 0000 0000;885844;0.002;21.58;53.18;2.981;24.0;228.7;8.2;0.0;50.00;0.03;0;0;0.00000;-0.96399;"Walid is great";
1111 1111 0000 0000;890353;0.002;22.18;53.18;2.982;23.9;228.5;8.2;0.0;50.00;0.03;0;0;0.00000;-0.97546;
1111 1111 0000 0000;892363;0.002;21.58;53.17;2.981;24.0;228.6;7.9;0.0;50.00;0.04;0;0;-0.00003;-0.99011;
1111 1111 0000 0000;894375;0.002;22.19;53.16;2.980;24.0;228.6;8.2;0.0;50.00;0.04;0;0;0.00000;-0.98657;"Walid is great";
1111 1111 0000 0000;896383;0.002;22.19;53.18;2.981;24.0;228.6;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.99756;
1111 1111 0000 0000;900440;0.002;22.18;53.16;2.982;24.0;228.5;7.9;0.0;50.00;0.04;0;0;-0.00003;-0.96161;
1111 1111 0000 0000;902453;0.002;22.12;53.18;2.981;24.0;228.4;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98749;
1111 1111 0000 0000;904463;0.002;22.18;53.18;2.981;24.2;228.6;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.96698;
1111 1111 0000 0000;906473;0.002;22.19;53.21;2.981;24.0;228.6;8.2;0.0;50.01;0.03;0;0;0.00000;-0.95837;
1111 1111 0000 0000;910492;0.002;22.18;53.21;2.981;23.9;228.6;8.2;0.0;50.00;0.03;0;0;0.00000;-0.96014;
1111 1111 0000 0000;912502;0.002;22.18;53.19;2.982;23.9;228.6;7.9;0.0;50.00;0.04;0;0;-0.00003;-0.97308;
1111 1111 0000 0000;914512;0.002;22.79;53.18;2.981;23.9;228.6;8.2;0.0;50.00;0.04;0;0;0.00000;-0.96606;
1111 1111 0000 0000;917569;0.002;22.50;53.21;2.981;23.9;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.99249;
1111 1111 0000 0000;920562;0.002;22.19;53.21;2.981;24.2;228.7;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.95886;
1111 1111 0000 0000;923266;0.002;21.90;53.21;2.982;24.0;228.6;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.98724;
1111 1111 0000 0000;924593;0.002;21.52;53.18;2.982;24.5;228.4;7.9;0.0;50.00;0.04;0;0;0.00000;-0.97998;
1111 1111 0000 0000;926603;0.002;21.58;53.16;2.981;24.0;228.7;7.9;0.0;50.00;0.04;0;0;0.00000;-0.96368;"Walid is great";
1111 1111 0000 0000;931651;0.002;21.83;53.20;2.982;24.3;228.4;8.2;0.0;50.00;0.04;0;0;0.00000;-0.98761;
1111 1111 0000 0000;933703;0.002;21.90;53.18;2.981;24.0;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;149.64294;
1111 1111 0000 0000;935673;0.002;22.49;53.20;2.982;23.6;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.96790;
1111 1111 0000 0000;937683;0.002;23.10;53.17;2.982;24.2;228.5;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.97925;"Walid is great";
1111 1111 0000 0000;940138;0.002;23.10;53.21;2.981;24.0;228.7;8.2;0.0;50.00;0.03;0;0;-0.00003;-0.96167;
1111 1111 0000 0000;942142;0.002;22.50;53.19;2.982;24.0;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.96899;
1111 1111 0000 0000;944152;0.002;23.11;53.20;2.980;24.8;228.7;8.2;0.0;50.00;0.04;0;0;0.00000;-0.96033;
1111 1111 0000 0000;946170;0.002;22.43;53.18;2.981;24.2;228.4;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.98376;
1111 1111 0000 0000;948185;0.002;22.50;53.18;2.982;24.2;228.6;8.2;0.0;50.01;0.04;0;0;-0.00003;-0.95929;
1111 1111 0000 0000;950230;0.002;21.89;53.16;2.982;24.0;228.5;8.2;0.0;50.00;0.03;0;0;0.00000;-0.98059;
1111 1111 0000 0000;952234;0.002;22.51;53.20;2.980;24.0;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.99353;
1111 1111 0000 0000;954244;0.002;23.05;53.19;2.981;24.0;228.5;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97125;
1111 1111 0000 0000;956254;0.002;22.49;53.15;2.982;24.0;228.6;7.9;0.0;50.00;0.04;0;0;0.00000;-0.99542;
1111 1111 0000 0000;958264;0.002;22.43;53.20;2.981;24.2;228.4;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97296;
1111 1111 0000 0000;960274;0.002;22.51;53.18;2.980;24.0;228.6;8.2;0.0;50.01;0.04;0;0;-0.00003;-0.99731;
1111 1111 0000 0000;962284;0.002;22.43;53.18;2.981;24.0;228.4;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.97491;
1111 1111 0000 0000;964294;0.002;22.50;53.17;2.981;24.0;228.6;8.2;0.0;50.00;0.04;0;0;-0.00003;-0.99921;"Walid is great";
1111 1111 0000 0000;966304;0.002;0.11;53.40;2.981;24.3;227.9;0.0;0.0;50.00;0.00;0;0;-0.00009;135.65369;
1111 1111 0000 0000;970873;0.002;0.10;53.42;2.981;24.2;228.0;0.0;0.0;50.00;0.00;0;0;-0.00012;119.42139;
1111 1111 0000 0000;973359;0.002;0.09;53.41;2.981;24.3;227.9;0.0;0.0;50.00;0.01;0;0;-0.00009;110.04639;
1111 1111 0000 0000;975373;0.002;0.10;53.43;2.981;24.3;227.9;0.0;0.0;50.00;0.01;0;0;-0.00009;102.05383;
1111 1111 0000 0000;977383;0.002;0.09;53.41;2.981;24.3;228.0;0.0;0.0;50.00;0.01;0;0;-0.00006;93.67676;
1111 1111 0000 0000;981403;0.002;0.11;53.42;2.981;24.5;228.0;0.0;0.0;50.00;0.01;0;0;-0.00009;74.89929;"Walid is great";
1111 1111 0000 0000;983413;0.002;0.10;53.43;2.981;24.3;227.9;0.0;0.0;50.00;0.00;0;0;-0.00006;63.93127;
1111 1111 0000 0000;985950;0.002;0.09;53.43;2.981;24.5;227.9;0.0;0.0;50.00;0.01;0;0;-0.00009;47.51587;
1111 1111 0000 0000;987965;0.002;0.11;53.43;2.981;24.5;227.9;0.0;0.0;50.00;0.00;0;0;-0.00009;29.49829;
1001 1000 0000 0000;303;0.000;39.35;33.25;2.981;23.1;229.8;0.0;0.0;50.14;0.00;0;0;-0.00003;126.75476;"Walid is great";
1111 1000 0000 0000;555;0.000;39.35;43.94;2.981;23.0;229.0;0.0;0.0;49.98;0.01;0;0;0.00003;147.27173;
1111 1000 0000 0000;805;0.000;39.44;49.05;2.981;23.0;228.9;0.0;0.0;50.00;0.01;0;0;-0.00003;-0.96429;
1111 1000 0000 0000;1955;0.000;39.42;52.91;2.981;23.0;228.9;0.0;0.0;50.00;0.01;0;0;-0.00003;-0.96411;
