"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;1392002;0.037;29.89;34.90;3.009;37.2;231.0;174.1;0.0;49.99;0.75;0;0;0.03204;-0.97083;
1111 1111 0000 0000;1402451;0.037;29.75;34.93;3.009;37.4;230.9;173.9;0.0;49.98;0.75;0;0;0.02747;-0.97241;
1111 1111 0000 0000;1412537;0.038;29.89;34.88;3.009;37.2;231.0;173.9;0.0;49.99;0.77;0;0;0.03662;-0.96967;"Walid is great";
1111 1111 0000 0000;1433565;0.039;29.89;34.92;3.009;37.5;230.9;173.9;0.0;49.99;0.76;0;0;0.03662;-0.96979;
1111 1111 0000 0000;1435580;0.039;29.75;34.88;3.009;37.2;230.8;173.9;0.0;50.00;0.76;0;0;0.03204;-0.97137;
1111 1111 0000 0000;1437596;0.039;29.89;34.94;3.009;37.2;230.8;174.2;0.0;50.01;0.75;0;0;0.04120;-0.97003;
1111 1111 0000 0000;1439616;0.039;29.90;34.90;3.009;37.4;231.0;173.9;0.0;49.99;0.77;0;0;0.03662;-0.97089;
1111 1111 0000 0000;1441621;0.039;29.75;34.90;3.009;37.4;230.9;173.9;0.0;49.99;0.76;0;0;0.03662;-0.97070;
1111 1111 0000 0000;1462356;0.040;29.77;34.97;3.007;37.6;231.3;174.0;0.0;49.99;0.77;0;0;0.03662;-0.97095;
1111 1111 0000 0000;1472399;0.041;30.05;35.00;3.008;37.8;231.3;174.3;0.0;50.00;0.76;0;0;0.03662;-0.96924;"Walid is great";
1111 1111 0000 0000;1482451;0.041;30.05;35.00;3.008;37.9;231.2;174.6;0.0;50.01;0.77;0;0;0.03662;-0.97046;
1111 1111 0000 0000;1492500;0.042;29.90;34.95;3.009;37.8;231.2;174.4;0.0;50.01;0.76;0;0;0.03204;-0.97058;
1111 1111 0000 0000;1503029;0.042;30.04;34.99;3.009;37.9;231.1;174.8;0.0;50.01;0.76;0;0;0.03662;-0.96991;
