"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;12918794;0.057;17.89;54.58;2.988;12.7;230.8;38.8;0.0;50.01;0.18;0;0;-0.00003;-0.96173;
1111 1111 0000 0000;12920804;0.057;17.74;54.59;2.989;12.9;230.9;38.9;0.0;50.01;0.18;0;0;0.00000;-0.96698;
1111 1111 0000 0000;12931492;0.057;17.75;54.57;2.988;12.7;230.8;37.9;0.0;50.02;0.16;0;0;-0.00006;-0.96375;
1111 1111 0000 0000;12941393;0.057;17.28;54.59;2.989;12.9;230.8;36.3;0.0;50.03;0.17;0;0;0.00000;-0.97498;
1111 1111 0000 0000;12951443;0.057;17.29;54.63;2.988;12.6;230.9;36.4;0.0;50.03;0.15;0;0;0.00000;-0.96344;
1111 1111 0000 0000;12960904;0.058;17.29;54.68;2.988;12.4;231.1;37.8;0.0;50.03;0.18;0;0;0.00003;-0.96442;
1111 1111 0000 0000;12970953;0.058;17.29;54.74;2.988;12.4;231.5;37.8;0.0;50.04;0.17;0;0;-0.00003;-0.96521;
1111 1111 0000 0000;12981015;0.058;17.14;54.67;2.989;12.3;231.1;36.2;0.0;50.03;0.16;0;0;0.00000;-0.96692;
1111 1111 0000 0000;12991544;0.058;16.99;54.65;2.989;12.0;231.0;36.7;0.0;50.01;0.16;0;0;0.00000;-0.96234;"Walid is great";
1111 1111 0000 0000;13001594;0.058;16.85;54.68;2.989;12.2;231.1;37.4;0.0;50.02;0.15;0;0;-0.00003;-0.96375;
1111 1111 0000 0000;13011643;0.058;16.85;54.68;2.988;12.0;230.9;35.7;0.0;50.02;0.16;0;0;-0.00003;-0.96448;
1111 1111 0000 0000;13021695;0.058;16.68;54.66;2.989;11.9;231.1;36.6;0.0;50.02;0.18;0;0;-0.00003;-0.96692;
