"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;2369012;0.046;22.21;54.89;3.002;33.8;231.3;64.1;0.0;50.02;0.28;0;0;-0.00006;-0.97687;
1111 1111 0000 0000;2370348;0.046;22.37;54.87;3.003;34.0;231.2;63.9;0.0;50.03;0.27;0;0;-0.00006;-0.97034;
1111 1111 0000 0000;2372360;0.046;22.21;54.90;3.003;34.0;231.3;64.1;0.0;50.04;0.26;0;0;-0.00009;-0.97302;
1111 1111 0000 0000;2374961;0.046;22.20;54.90;3.003;34.0;231.4;64.2;0.0;50.03;0.27;0;0;-0.00009;-0.97748;
1111 1111 0000 0000;2378978;0.046;22.37;54.90;3.002;34.0;231.3;63.7;0.0;50.03;0.28;0;0;-0.00009;-0.96631;
1111 1111 0000 0000;2380990;0.046;22.20;54.93;3.003;34.1;231.5;64.3;0.0;50.04;0.27;0;0;-0.00009;-0.97723;
1111 1111 0000 0000;2382999;0.046;22.38;54.93;3.002;34.1;231.4;64.4;0.0;50.02;0.27;0;0;-0.00006;-0.97174;
1111 1111 0000 0000;2385010;0.046;22.37;54.91;3.003;34.1;231.5;64.1;0.0;50.01;0.27;0;0;-0.00009;-0.96735;
1111 1111 0000 0000;2389031;0.046;22.37;54.92;3.002;34.0;231.5;64.4;0.0;50.02;0.27;0;0;-0.00009;-0.97235;
1111 1111 0000 0000;2391056;0.046;22.37;54.94;3.002;34.1;231.5;64.0;0.0;50.01;0.27;0;0;-0.00009;-0.96796;
1111 1111 0000 0000;2393050;0.046;22.20;54.94;3.002;34.0;231.6;64.2;0.0;50.02;0.26;0;0;-0.00012;-0.97650;
1111 1111 0000 0000;2435022;0.047;22.21;54.88;3.002;34.0;231.2;63.6;0.0;50.03;0.27;0;0;-0.00009;-0.97681;
1111 1111 0000 0000;2439039;0.047;22.37;54.90;3.002;34.4;231.1;63.3;0.0;50.03;0.25;0;0;-0.00003;-0.96716;
1111 1111 0000 0000;2441050;0.047;22.21;54.90;3.002;33.4;231.3;63.5;0.0;50.03;0.27;0;0;-0.00009;-0.97626;
1111 1111 0000 0000;2443676;0.047;22.37;54.83;3.003;34.0;230.9;63.6;0.0;50.03;0.28;0;0;0.00000;-0.97192;
1111 1111 0000 0000;2445070;0.047;22.37;54.84;3.003;34.0;230.9;63.3;0.0;50.02;0.27;0;0;-0.00012;-0.96790;
1111 1111 0000 0000;2449620;0.047;22.37;54.84;3.003;34.0;231.1;63.7;0.0;50.02;0.28;0;0;-0.00009;-0.97156;
1111 1111 0000 0000;2451602;0.047;22.38;54.86;3.002;34.0;231.0;63.8;0.0;50.03;0.28;0;0;-0.00006;-0.97137;"Walid is great";
