"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;9870169;0.043;35.05;54.18;2.960;18.0;232.7;42.2;0.0;50.02;0.16;0;0;-0.00003;-0.95709;
1111 1111 0000 0000;9871459;0.043;35.17;54.17;2.960;17.9;232.8;42.4;0.0;50.01;0.17;0;0;0.00003;-0.95728;
1111 1111 0000 0000;12834070;0.139;35.17;54.67;2.962;28.0;234.1;187.3;0.0;50.00;0.79;0;0;0.00916;-0.95441;
1111 1111 0000 0000;12842339;0.140;35.37;54.70;2.962;28.3;234.1;185.0;0.0;50.00;0.78;0;0;0.01831;-0.95782;
1111 1111 0000 0000;12844340;0.140;34.91;54.74;2.961;28.1;234.1;185.3;0.0;50.00;0.78;0;0;0.01831;-0.96173;
1111 1111 0000 0000;12852379;0.140;35.24;54.70;2.962;28.3;233.9;178.7;0.0;50.00;0.77;0;0;0.02747;-0.94904;
1111 1111 0000 0000;12854379;0.140;35.03;54.73;2.962;28.1;234.1;182.6;0.0;50.00;0.77;0;0;0.01831;-0.95874;
1111 1111 0000 0000;12862419;0.141;34.90;54.68;2.962;28.3;234.1;178.0;0.0;49.99;0.76;0;0;0.00916;-0.96375;
1111 1111 0000 0000;12864420;0.141;35.14;54.66;2.963;28.6;234.1;177.1;0.0;49.99;0.76;0;0;0.02289;-0.96204;
1111 1111 0000 0000;12872598;0.141;35.24;54.69;2.962;28.3;234.0;188.1;0.0;50.00;0.80;0;0;0.02289;-0.95685;"Walid is great";
1111 1111 0000 0000;12874624;0.142;35.02;54.65;2.962;28.3;233.9;188.1;0.0;50.01;0.80;0;0;0.01373;-0.95837;
1111 1111 0000 0000;12882630;0.142;34.81;54.57;2.962;28.4;233.6;187.9;0.0;50.02;0.80;0;0;0.01373;-0.96057;
1111 1111 0000 0000;12884629;0.142;35.25;54.59;2.962;28.3;233.7;187.8;0.0;50.02;0.79;0;0;0.02289;-0.95721;
1111 1111 0000 0000;12892641;0.142;35.14;54.60;2.962;28.0;233.6;187.4;0.0;50.00;0.79;0;0;0.01373;-0.95825;
1111 1111 0000 0000;12894640;0.143;34.82;54.65;2.961;28.4;233.7;187.3;0.0;49.99;0.79;0;0;0.01373;-0.95996;
1111 1111 0000 0000;12903419;0.143;35.02;54.56;2.963;28.6;233.6;185.6;0.0;50.01;0.79;0;0;0.01831;-0.96863;
1111 1111 0000 0000;12905419;0.143;34.57;54.58;2.962;29.1;233.8;183.0;0.0;50.01;0.77;0;0;0.01831;-0.99072;
1111 1111 0000 0000;12914109;0.144;34.70;54.59;2.961;28.6;233.6;157.7;0.0;50.01;0.64;0;0;0.02289;148.78235;
1111 1111 0000 0000;12915679;0.144;35.56;54.61;2.962;28.1;233.6;149.4;0.0;49.99;0.68;0;0;0.00000;-0.90747;
1111 1111 0000 0000;12923730;0.144;35.15;54.70;2.962;28.6;234.0;186.4;0.0;49.99;0.79;0;0;0.02289;-0.95850;
1111 1111 0000 0000;12925731;0.144;35.02;54.66;2.962;28.6;233.9;186.3;0.0;49.99;0.77;0;0;0.01831;-0.95862;
1111 1111 0000 0000;12933780;0.145;35.02;54.68;2.962;28.6;234.1;186.3;0.0;49.98;0.79;0;0;0.01373;-0.95239;"Walid is great";
1111 1111 0000 0000;12943818;0.145;34.90;54.70;2.962;28.7;234.1;185.9;0.0;49.98;0.79;0;0;0.01831;-0.95953;
1111 1111 0000 0000;12945849;0.145;35.02;54.69;2.962;28.9;233.9;185.7;0.0;49.98;0.78;0;0;0.01831;-0.95685;
1111 1111 0000 0000;12953901;0.146;35.25;54.74;2.961;28.7;234.3;185.3;0.0;49.98;0.78;0;0;0.02289;-0.95868;
1111 1111 0000 0000;12955888;0.146;34.91;54.75;2.961;28.9;234.2;185.3;0.0;49.98;0.78;0;0;0.01373;-0.95886;
1111 1111 0000 0000;12964469;0.146;34.89;54.68;2.963;29.0;233.9;185.4;0.0;49.98;0.78;0;0;0.01373;-0.95660;
1111 1111 0000 0000;12966040;0.146;35.15;54.69;2.963;28.7;234.1;185.7;0.0;50.00;0.78;0;0;0.02289;-0.95892;
1111 1111 0000 0000;12973031;0.147;34.90;54.68;2.962;28.9;233.8;185.5;0.0;49.99;0.78;0;0;0.02289;-0.95715;
1111 1111 0000 0000;12974409;0.147;35.02;54.62;2.962;28.1;233.8;185.5;0.0;49.98;0.78;0;0;0.00916;-0.95837;"Walid is great";
1111 1111 0000 0000;12984589;0.147;34.80;54.65;2.962;28.9;233.8;185.4;0.0;49.98;0.78;0;0;0.00458;-0.96002;
1111 1111 0000 0000;12993052;0.148;35.03;54.62;2.962;28.6;233.9;185.4;0.0;49.99;0.78;0;0;0.01831;-0.95923;
1111 1111 0000 0000;12995030;0.148;35.13;54.65;2.963;29.0;233.8;185.5;0.0;50.00;0.78;0;0;0.01831;-0.95642;"Walid is great";
1111 1111 0000 0000;13003038;0.148;35.02;54.60;2.962;28.9;233.7;185.8;0.0;49.98;0.79;0;0;0.01373;-0.95862;
1111 1111 0000 0000;13005029;0.148;35.03;54.66;2.962;28.9;233.7;185.8;0.0;50.00;0.79;0;0;0.02747;-0.95758;
1111 1111 0000 0000;13013038;0.149;35.24;54.62;2.962;28.7;233.7;185.6;0.0;49.99;0.79;0;0;0.02747;-0.95740;
1111 1111 0000 0000;13015289;0.149;35.02;54.61;2.962;29.0;233.7;185.5;0.0;49.98;0.78;0;0;0.02289;-0.95935;
1111 1111 0000 0000;13023269;0.149;34.91;54.52;2.963;28.9;233.3;185.4;0.0;49.98;0.79;0;0;0.02289;-0.95801;
1111 1111 0000 0000;13025269;0.150;35.16;54.59;2.962;29.0;233.6;185.4;0.0;49.99;0.79;0;0;0.02747;-0.96118;
1111 1111 0000 0000;13034028;0.150;34.91;54.69;2.961;28.7;233.8;185.4;0.0;49.96;0.78;0;0;0.01373;-0.95660;
1111 1111 0000 0000;13035639;0.150;35.26;54.69;2.961;29.0;234.2;185.5;0.0;49.97;0.78;0;0;0.02289;-0.95947;
1111 1111 0000 0000;13043648;0.151;34.81;54.67;2.962;29.0;233.9;185.9;0.0;49.96;0.79;0;0;0.02289;-0.95984;
1111 1111 0000 0000;13045650;0.151;35.14;54.66;2.963;29.1;233.8;186.1;0.0;49.95;0.79;0;0;0.01831;-0.95966;
1111 1111 0000 0000;13053650;0.151;35.24;54.69;2.962;29.0;233.9;186.2;0.0;49.96;0.79;0;0;0.01831;-0.95862;
1111 1111 0000 0000;13056220;0.151;35.15;54.67;2.962;29.4;234.0;186.3;0.0;49.97;0.79;0;0;0.01831;-0.95325;
1111 1111 0000 0000;13063809;0.152;35.03;54.68;2.962;29.3;234.0;186.4;0.0;49.98;0.79;0;0;0.02289;-0.96021;"Walid is great";
1111 1111 0000 0000;13065820;0.152;35.15;54.68;2.962;29.0;233.9;186.3;0.0;49.98;0.79;0;0;0.03204;-0.95215;
1111 1111 0000 0000;13074059;0.152;34.90;54.68;2.961;29.0;234.0;186.4;0.0;49.97;0.79;0;0;0.00916;-0.95642;
1111 1111 0000 0000;13076058;0.152;34.81;54.73;2.962;29.1;234.1;186.4;0.0;49.98;0.79;0;0;0.01373;-0.95911;
1111 1111 0000 0000;13084370;0.153;34.80;54.67;2.962;29.1;233.8;186.9;0.0;49.98;0.79;0;0;0.03204;-0.95941;"Walid is great";
1111 1111 0000 0000;13086368;0.153;35.15;54.72;2.962;29.3;234.0;187.2;0.0;49.97;0.79;0;0;0.01831;-0.95941;
1111 1111 0000 0000;13095390;0.153;35.16;54.77;2.962;29.0;234.5;186.8;0.0;49.98;0.79;0;0;0.01373;-0.95959;
1111 1111 0000 0000;13104490;0.154;35.23;54.73;2.963;29.1;234.1;187.2;0.0;49.98;0.79;0;0;0.01831;-0.96014;
1111 1111 0000 0000;13114630;0.154;35.16;54.73;2.961;28.7;234.0;188.2;0.0;49.97;0.79;0;0;0.01373;-0.95880;
1111 1111 0000 0000;13124639;0.155;35.01;54.66;2.963;29.1;233.7;188.8;0.0;49.98;0.80;0;0;0.02747;-0.95135;
1111 1111 0000 0000;20105785;0.426;34.19;55.06;2.963;32.4;235.3;241.5;0.0;49.98;1.02;1;1;0.02747;-0.96179;
1111 1111 0000 0000;20107783;0.426;34.53;55.13;2.963;32.5;235.6;241.1;0.0;50.00;1.02;1;1;0.02289;-0.95612;"Walid is great";
