"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;28578182;0.146;33.62;54.24;2.990;21.7;233.5;23.9;0.0;49.96;0.09;0;0;0.00000;-0.94537;
1111 1111 0000 0000;28580431;0.146;33.71;54.38;2.989;21.4;233.6;23.9;0.0;49.97;0.07;0;0;0.00003;-0.94958;
1111 1111 0000 0000;28586808;0.146;33.93;54.33;2.988;21.4;233.7;23.9;0.0;49.96;0.09;0;0;0.00000;-0.93085;"Walid is great";
1111 1111 0000 0000;28588863;0.146;33.89;54.19;2.992;21.5;233.5;23.9;0.0;49.96;0.10;0;0;0.00000;-0.94012;
1111 1111 0000 0000;28590832;0.146;34.00;54.31;2.989;21.4;233.6;24.2;0.0;49.97;0.10;0;0;0.00003;-0.94836;
1111 1111 0000 0000;28599742;0.146;34.00;54.30;2.989;21.4;233.6;24.2;0.0;49.98;0.09;0;0;0.00003;-0.94189;
1111 1111 0000 0000;28601751;0.146;33.30;54.27;2.991;21.7;233.5;24.2;0.0;49.97;0.09;0;0;0.00003;-0.96240;
1111 1111 0000 0000;28607974;0.146;33.92;54.28;2.990;21.5;233.5;24.5;0.0;49.98;0.09;0;0;0.00000;-0.92810;
1111 1111 0000 0000;28609972;0.146;33.32;54.39;2.989;21.7;233.6;24.5;0.0;49.98;0.10;0;0;0.00000;-0.93341;
1111 1111 0000 0000;28612233;0.147;33.64;54.42;2.989;21.7;233.7;24.5;0.0;49.98;0.09;0;0;0.00000;-0.95288;
1111 1111 0000 0000;28618454;0.147;33.00;54.38;2.992;21.7;233.3;24.5;0.0;49.98;0.09;0;0;0.00003;-0.95044;
1111 1111 0000 0000;28620432;0.147;33.63;54.31;2.989;22.0;233.7;24.8;0.0;49.97;0.10;0;0;0.00003;-0.96545;
1111 1111 0000 0000;28628715;0.147;33.71;54.29;2.990;22.3;233.6;25.1;0.0;49.97;0.09;0;0;0.00003;-0.94696;
1111 1111 0000 0000;28631383;0.147;32.95;54.17;2.996;21.7;232.9;25.1;0.0;49.97;0.10;0;0;0.00000;-0.92004;
1111 1111 0000 0000;28640213;0.147;32.69;54.15;2.992;21.8;233.4;25.1;0.0;49.96;0.09;0;0;0.00000;-0.96814;
1111 1111 0000 0000;28642215;0.147;33.42;54.41;2.988;21.7;233.6;24.8;0.0;49.96;0.10;0;0;0.00000;-0.94336;
1111 1111 0000 0000;28646892;0.147;33.02;54.25;2.990;21.1;233.4;25.1;0.0;49.97;0.09;0;0;-0.00003;-0.93903;
1111 1111 0000 0000;28648874;0.147;33.00;54.36;2.990;21.8;233.4;25.1;0.0;49.96;0.09;0;0;0.00003;-0.92957;
1111 1111 0000 0000;28650882;0.147;33.40;54.28;2.987;21.5;233.5;25.4;0.0;49.96;0.09;0;0;0.00000;-0.94574;"Walid is great";
1111 1111 0000 0000;28657145;0.147;32.99;54.21;2.993;22.0;233.3;25.4;0.0;49.97;0.08;0;0;0.00000;-0.93268;
1111 1111 0000 0000;28659173;0.147;32.98;54.28;2.994;21.7;233.3;25.4;0.0;49.98;0.10;0;0;0.00003;-0.92010;
1111 1111 0000 0000;28661369;0.147;32.96;54.18;2.985;21.8;233.1;25.1;0.0;49.97;0.09;0;0;0.00000;-0.92944;
1111 1111 0000 0000;28677204;0.147;32.68;54.29;2.992;21.7;233.5;25.1;0.0;49.96;0.08;0;0;0.00003;-0.96191;
1111 1111 0000 0000;28679183;0.147;33.31;54.31;2.988;21.8;233.5;25.4;0.0;49.95;0.09;0;0;0.00000;-0.96326;
1111 1111 0000 0000;28681174;0.147;32.73;54.35;2.989;22.1;233.8;25.7;0.0;49.96;0.09;0;0;0.00003;-0.92401;
1111 1111 0000 0000;28689684;0.147;33.31;54.25;2.990;22.1;233.5;25.1;0.0;49.96;0.09;0;0;0.00003;-0.96564;
1111 1111 0000 0000;28691684;0.147;33.42;54.24;2.989;21.8;233.7;25.7;0.0;49.95;0.09;0;0;0.00000;-0.94745;
1111 1111 0000 0000;28697994;0.147;33.13;54.26;2.988;21.8;233.6;25.1;0.0;49.96;0.08;0;0;0.00003;-0.94330;
1111 1111 0000 0000;28700293;0.147;33.61;54.30;2.991;21.7;233.4;25.4;0.0;49.96;0.09;0;0;0.00000;-0.95209;
1111 1111 0000 0000;28702314;0.147;33.10;54.31;2.991;22.0;233.4;25.7;0.0;49.97;0.08;0;0;0.00000;-0.94623;
1111 1111 0000 0000;28708963;0.147;33.71;54.30;2.990;21.8;233.5;25.1;0.0;49.97;0.09;0;0;0.00003;-0.94098;
1111 1111 0000 0000;28710944;0.147;33.00;54.28;2.989;22.1;233.5;25.4;0.0;49.96;0.09;0;0;0.00000;-0.92932;
1111 1111 0000 0000;28717482;0.147;33.30;54.25;2.991;22.0;233.4;25.1;0.0;49.96;0.10;0;0;0.00003;-0.97089;
1111 1111 0000 0000;28719476;0.147;33.30;54.28;2.991;21.8;233.6;25.4;0.0;49.97;0.10;0;0;0.00000;-0.94916;
1111 1111 0000 0000;28721785;0.147;33.34;54.28;2.988;22.0;234.0;25.1;0.0;49.96;0.09;0;0;0.00003;-0.94574;
1111 1111 0000 0000;28728345;0.147;33.35;54.29;2.986;22.0;233.8;25.1;0.0;49.97;0.09;0;0;0.00000;-0.93164;
1111 1111 0000 0000;28730336;0.147;33.39;54.27;2.990;21.5;233.6;25.1;0.0;49.98;0.09;0;0;0.00000;-0.94183;
1111 1111 0000 0000;28732375;0.147;33.31;54.33;2.990;22.1;233.7;25.1;0.0;49.97;0.10;0;0;0.00000;-0.92883;"Walid is great";
1111 1111 0000 0000;28737545;0.147;33.63;54.28;2.995;22.0;233.8;25.1;0.0;49.96;0.09;0;0;0.00003;-0.94592;
1111 1111 0000 0000;28740155;0.147;33.34;54.34;2.988;22.1;233.8;25.1;0.0;49.96;0.09;0;0;0.00003;-0.95593;
1111 1111 0000 0000;28742204;0.147;33.87;54.31;2.994;21.8;233.2;25.1;0.0;49.96;0.09;0;0;0.00003;-0.92297;
1111 1111 0000 0000;28748436;0.147;33.29;54.26;2.992;22.0;233.8;25.1;0.0;49.96;0.09;0;0;0.00003;-0.92395;
1111 1111 0000 0000;28750435;0.148;33.96;54.40;2.986;21.8;234.2;24.8;0.0;49.96;0.10;0;0;0.00003;-0.94244;
1111 1111 0000 0000;28759056;0.148;33.92;54.35;2.990;22.0;233.6;24.8;0.0;49.97;0.09;0;0;0.00003;-0.92657;
1111 1111 0000 0000;28761097;0.148;33.28;54.27;2.992;22.1;233.5;25.1;0.0;49.97;0.10;0;0;0.00000;-0.93805;
1111 1111 0000 0000;28767725;0.148;34.25;54.27;2.991;22.0;233.8;24.5;0.0;49.96;0.09;0;0;0.00003;-0.95355;
1111 1111 0000 0000;28769724;0.148;33.60;54.27;2.990;22.0;233.5;24.8;0.0;49.96;0.09;0;0;-0.00003;-0.97070;
1111 1111 0000 0000;28771735;0.148;34.19;54.19;2.993;21.8;233.3;24.8;0.0;49.96;0.09;0;0;0.00000;-0.93390;
1111 1111 0000 0000;28774045;0.148;33.61;54.26;2.991;22.1;233.5;24.5;0.0;49.96;0.09;0;0;0.00000;-0.93274;
1111 1111 0000 0000;28778026;0.148;33.65;54.34;2.988;22.3;233.9;24.5;0.0;49.96;0.09;0;0;0.00000;-0.92206;
1111 1111 0000 0000;28780715;0.148;33.99;54.46;2.987;21.8;233.8;24.5;0.0;49.96;0.10;0;0;0.00000;-0.94000;
1111 1111 0000 0000;28782706;0.148;33.92;54.51;2.989;21.7;233.9;24.5;0.0;49.96;0.09;0;0;0.00003;-0.94800;
1111 1111 0000 0000;28784715;0.148;33.87;54.33;2.990;22.4;233.6;24.5;0.0;49.96;0.09;0;0;0.00003;-0.94550;
1111 1111 0000 0000;28787352;0.148;33.98;54.35;2.991;22.0;233.8;24.8;0.0;49.98;0.09;0;0;0.00000;-0.94208;
1111 1111 0000 0000;28789336;0.148;33.93;54.41;2.988;21.4;233.8;24.5;0.0;49.98;0.10;0;0;0.00000;-0.96704;
1111 1111 0000 0000;28791337;0.148;33.24;54.35;2.996;22.0;233.4;24.8;0.0;49.97;0.10;0;0;0.00000;-0.95715;
1111 1111 0000 0000;28793665;0.148;33.89;54.21;2.992;22.3;233.6;24.5;0.0;49.97;0.10;0;0;-0.00012;-0.95361;
1111 1111 0000 0000;28795666;0.148;33.29;54.33;2.991;22.1;233.8;24.5;0.0;49.98;0.09;0;0;0.00000;-0.94928;
1111 1111 0000 0000;28808290;0.148;33.73;54.35;2.988;22.0;234.0;24.5;0.0;49.99;0.09;0;0;0.00003;-0.94830;
1111 1111 0000 0000;28810276;0.148;34.25;54.29;2.987;22.0;233.8;24.5;0.0;49.98;0.09;0;0;0.00000;-0.92572;
1111 1111 0000 0000;28812505;0.148;33.63;54.34;2.990;21.8;233.7;24.2;0.0;49.98;0.10;0;0;0.00003;-0.96661;
1111 1111 0000 0000;28818759;0.148;34.26;54.24;2.987;22.1;233.7;24.2;0.0;49.98;0.09;0;0;0.00000;-0.96191;
1111 1111 0000 0000;28821028;0.148;33.56;54.21;2.995;22.0;233.1;24.5;0.0;49.99;0.08;0;0;0.00000;-0.96466;
1111 1111 0000 0000;28827641;0.148;33.31;54.35;2.990;22.0;233.5;24.5;0.0;49.99;0.09;0;0;0.00003;-0.93469;
1111 1111 0000 0000;28829627;0.148;33.90;54.26;2.991;22.3;233.4;24.2;0.0;49.99;0.10;0;0;0.00000;-0.96039;
1111 1111 0000 0000;28831637;0.148;33.29;54.34;2.992;22.0;233.4;24.2;0.0;49.97;0.11;0;0;0.00000;-0.94672;
1111 1111 0000 0000;28837926;0.148;33.92;54.21;2.989;22.0;233.4;24.5;0.0;49.97;0.10;0;0;0.00003;-0.97247;
1111 1111 0000 0000;28839915;0.148;33.32;54.23;2.989;22.0;233.5;24.2;0.0;49.96;0.11;0;0;0.00000;-0.93591;
1111 1111 0000 0000;28841906;0.148;34.01;54.25;2.989;21.8;233.6;24.2;0.0;49.98;0.08;0;0;0.00003;-0.94446;
1111 1111 0000 0000;28844138;0.148;33.31;54.28;2.990;22.0;233.3;24.5;0.0;49.98;0.10;0;0;0.00003;-0.96387;
