"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;2478666;0.000;29.01;54.03;2.984;6.6;232.1;0.6;0.0;49.99;0.00;0;0;-0.00003;-0.99615;
