"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;997975;0.000;21.83;54.77;3.004;7.9;231.7;0.0;0.0;49.99;0.00;0;0;-0.00003;-0.99384;
1111 1111 0000 0000;999985;0.000;21.83;54.79;3.004;7.8;231.8;0.0;0.0;50.00;0.00;0;0;-0.00006;144.19556;
1111 1111 0000 0000;1001993;0.000;21.83;54.77;3.004;8.1;231.8;1.2;0.0;49.99;0.00;0;0;-0.00003;149.11194;
1111 1111 0000 0000;1004004;0.000;22.27;54.75;3.004;7.8;231.7;0.0;0.0;49.98;0.01;0;0;-0.00006;-0.97552;
1111 1111 0000 0000;1006014;0.000;22.27;54.79;3.004;7.8;231.8;1.2;0.0;49.98;0.00;0;0;-0.00003;148.99292;
1111 1111 0000 0000;1008024;0.000;22.27;54.78;3.003;8.3;231.8;0.0;0.0;49.99;0.01;0;0;-0.00006;-0.97198;
1111 1111 0000 0000;1010035;0.000;22.27;54.78;3.004;7.8;231.6;1.2;0.0;50.00;0.01;0;0;0.00000;-0.99719;
1111 1111 0000 0000;1012045;0.000;22.27;54.79;3.004;7.9;231.8;0.0;0.0;50.00;0.00;0;0;-0.00003;146.34705;
1111 1111 0000 0000;1014055;0.000;22.72;54.79;3.003;7.8;231.7;0.0;0.0;50.01;0.00;0;0;-0.00003;-0.97919;
1111 1111 0000 0000;1016066;0.000;22.72;54.75;3.004;7.6;231.7;1.2;0.0;49.99;0.00;0;0;-0.00003;-0.99939;
1111 1111 0000 0000;1018102;0.000;22.72;54.77;3.004;7.8;231.7;0.6;0.0;50.00;0.01;0;0;-0.00003;147.48230;
1111 1111 0000 0000;1020094;0.000;22.72;54.77;3.004;8.1;231.8;0.0;0.0;50.00;0.01;0;0;-0.00003;144.47937;
1111 1111 0000 0000;1022104;0.000;22.50;54.76;3.004;7.6;231.7;0.0;0.0;49.98;0.00;0;0;0.00003;-0.98260;
1111 1111 0000 0000;1024660;0.000;22.72;54.83;3.004;8.1;231.9;0.0;0.0;49.98;0.00;0;0;-0.00003;144.97375;
1111 1111 0000 0000;1027166;0.000;22.72;54.80;3.004;8.3;231.8;0.0;0.0;50.00;0.00;0;0;-0.00003;148.10486;
1111 1111 0000 0000;1029174;0.000;22.72;54.81;3.004;8.2;231.8;0.0;0.0;49.99;0.01;0;0;-0.00003;146.52100;
1111 1111 0000 0000;1031202;0.000;22.72;54.80;3.004;7.8;232.1;0.0;0.0;49.99;0.00;0;0;-0.00003;145.07446;
1111 1111 0000 0000;1033196;0.000;22.72;54.82;3.004;7.8;232.2;0.0;0.0;49.98;0.00;0;0;-0.00003;-0.97241;"Walid is great";
1111 1111 0000 0000;1035206;0.000;22.27;54.83;3.004;7.8;232.1;1.2;0.0;49.97;0.00;0;0;-0.00003;-0.98010;
1111 1111 0000 0000;1039785;0.000;22.05;54.81;3.004;7.6;232.0;1.2;0.0;49.99;0.00;0;0;-0.00003;146.01746;
1111 1111 0000 0000;1041796;0.000;22.05;54.82;3.004;7.8;232.0;1.2;0.0;49.98;0.00;0;0;-0.00006;145.23010;
