"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;1839131;0.000;30.65;54.07;2.983;7.8;232.6;2.3;0.0;50.00;0.01;0;0;0.00000;-0.97449;
1111 1111 0000 0000;1840488;0.000;30.19;54.07;2.984;8.1;232.6;2.9;0.0;50.00;0.02;0;0;-0.00003;-0.96539;"Walid is great";
1111 1111 0000 0000;1842498;0.000;30.20;54.10;2.983;7.9;232.6;2.3;0.0;50.02;0.01;0;0;-0.00003;146.47522;
1111 1111 0000 0000;1845190;0.000;30.19;54.11;2.984;8.5;232.6;3.5;0.0;50.01;0.02;0;0;-0.00006;149.29504;
1111 1111 0000 0000;1847180;0.000;30.19;54.09;2.983;7.8;232.6;2.9;0.0;50.01;0.02;0;0;-0.00003;-0.98785;
1111 1111 0000 0000;1849189;0.000;30.20;54.09;2.984;7.9;232.6;2.3;0.0;50.00;0.01;0;0;-0.00003;-0.96814;
1111 1111 0000 0000;1851879;0.000;29.98;54.10;2.984;7.9;232.5;3.5;0.0;50.02;0.01;0;0;-0.00006;149.98169;
1111 1111 0000 0000;1853878;0.000;30.44;54.13;2.984;8.1;232.7;2.3;0.0;50.01;0.02;0;0;0.00000;-0.97772;
1111 1111 0000 0000;1856440;0.000;30.44;54.11;2.984;8.1;232.7;3.5;0.0;50.03;0.02;0;0;-0.00003;-0.97858;
1111 1111 0000 0000;1858303;0.000;30.87;54.12;2.984;8.1;232.7;2.3;0.0;50.00;0.02;0;0;0.00000;-0.99805;
1111 1111 0000 0000;1860349;0.000;30.88;54.10;2.983;7.9;232.7;2.9;0.0;50.01;0.02;0;0;0.00000;146.48438;
1111 1111 0000 0000;1862376;0.000;30.44;54.10;2.983;8.1;232.6;2.9;0.0;50.01;0.01;0;0;-0.00003;-0.99036;"Walid is great";
1111 1111 0000 0000;10540520;0.014;31.56;54.56;2.983;9.4;234.5;4.7;0.0;49.97;0.02;0;0;0.00003;-0.97913;
1111 1111 0000 0000;10542510;0.014;31.11;54.54;2.984;9.4;234.5;4.7;0.0;49.98;0.02;0;0;0.00003;-0.96625;
