"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;941569;0.000;19.15;54.21;2.991;10.0;232.3;0.0;0.0;49.97;0.00;0;0;-0.00006;145.69702;
1111 1111 0000 0000;15866767;0.196;35.09;54.41;2.991;26.8;233.8;94.8;0.0;50.01;0.31;0;0;0.00003;-0.92517;
1111 1111 0000 0000;15868729;0.196;35.49;54.60;2.988;26.8;234.4;111.4;0.0;50.02;0.40;0;0;0.00000;-0.91327;
1111 1111 0000 0000;15870741;0.196;35.08;54.62;2.992;27.0;234.2;134.4;0.0;50.02;0.49;0;0;0.03204;-0.92639;
1111 1111 0000 0000;15873725;0.196;34.85;54.73;2.993;27.0;234.2;135.2;0.0;50.03;0.42;0;0;0.02289;148.36121;
1111 1111 0000 0000;15875705;0.196;34.65;54.58;2.992;27.1;233.8;115.3;0.0;50.01;0.33;0;0;-0.00003;146.65833;
1111 1111 0000 0000;15878321;0.196;34.64;54.39;2.993;27.0;233.5;92.1;0.0;50.00;0.29;0;0;0.00003;-0.98193;
1111 1111 0000 0000;15880384;0.196;34.66;54.30;2.992;26.8;233.4;86.8;0.0;50.01;0.25;0;0;0.00000;-0.98810;
1111 1111 0000 0000;15882364;0.196;34.87;54.30;2.992;26.8;233.3;80.0;0.0;49.99;0.25;0;0;0.00003;-0.97833;
1111 1111 0000 0000;15884371;0.196;34.64;54.27;2.992;26.8;233.2;76.7;0.0;50.00;0.25;0;0;0.00003;-0.97211;
1111 1111 0000 0000;15886644;0.197;34.66;54.27;2.992;26.7;233.3;75.8;0.0;50.00;0.23;0;0;-0.00003;-0.97089;
1111 1111 0000 0000;15888625;0.197;34.89;54.34;2.990;26.7;233.3;75.3;0.0;49.99;0.22;0;0;-0.00003;-0.96991;
1111 1111 0000 0000;15891465;0.197;34.66;54.31;2.991;26.7;233.3;74.7;0.0;49.99;0.23;0;0;0.00000;-0.96973;
1111 1111 0000 0000;15893036;0.197;34.85;54.24;2.993;26.5;233.2;74.6;0.0;50.00;0.22;0;0;-0.00003;-0.97003;
