"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;882919;0.000;11.53;55.38;3.004;12.3;233.5;0.0;0.0;50.00;0.00;0;0;-0.00006;93.14575;
1111 1111 0000 0000;884929;0.000;11.53;55.38;3.003;12.2;233.5;0.0;0.0;50.00;0.00;0;0;-0.00009;92.90771;
1111 1111 0000 0000;7996776;0.020;35.44;55.17;3.003;25.3;233.2;71.9;0.0;50.03;0.30;0;0;-0.00006;-0.96893;"Walid is great";
1111 1111 0000 0000;28412603;0.230;31.66;54.66;3.003;20.2;231.5;5.7;0.0;50.02;0.02;0;0;-0.00003;147.91260;
1111 1111 0000 0000;28422690;0.230;31.65;54.60;3.003;20.2;231.3;5.7;0.0;50.03;0.02;0;0;-0.00003;-0.96808;
1111 1111 0000 0000;28431164;0.230;31.27;54.50;3.003;20.2;230.6;5.1;0.0;50.03;0.02;0;0;-0.00003;-0.98938;
1111 1111 0000 0000;28442252;0.230;31.35;54.49;3.003;20.2;230.6;5.4;0.0;50.03;0.03;0;0;-0.00003;146.55762;
1111 1111 0000 0000;28452660;0.230;31.57;54.48;3.003;20.2;230.7;4.7;0.0;50.03;0.03;0;0;0.00000;-0.99646;
1111 1111 0000 0000;28461474;0.230;30.46;54.50;3.002;20.2;230.6;5.1;0.0;50.04;0.02;0;0;-0.00003;-0.99066;
1111 1111 0000 0000;28463510;0.230;30.46;54.47;3.003;20.2;230.6;4.7;0.0;50.04;0.02;0;0;-0.00003;-0.99078;
1111 1111 0000 0000;28471554;0.230;31.06;54.47;3.003;20.5;230.6;4.7;0.0;50.03;0.02;0;0;-0.00006;146.87805;
1111 1111 0000 0000;28473563;0.230;30.46;54.41;3.002;19.9;230.3;4.7;0.0;50.04;0.01;0;0;-0.00006;-0.98889;
1111 1111 0000 0000;28481606;0.230;31.06;54.41;3.003;20.1;230.2;5.0;0.0;50.04;0.02;0;0;-0.00003;-0.98236;
1111 1111 0000 0000;28483614;0.230;30.97;54.39;3.003;19.8;230.2;4.7;0.0;50.04;0.02;0;0;-0.00003;-0.99365;
1111 1111 0000 0000;28492045;0.230;31.57;54.36;3.003;20.2;230.1;4.7;0.0;50.02;0.02;0;0;0.00000;149.92676;
1111 1111 0000 0000;28502810;0.230;30.75;54.45;3.003;19.6;230.5;4.7;0.0;50.02;0.02;0;0;-0.00006;-0.97339;
1111 1111 0000 0000;28513273;0.230;31.94;54.44;3.003;20.1;230.5;4.7;0.0;50.02;0.02;0;0;-0.00006;-0.99988;
1111 1111 0000 0000;28522754;0.230;30.97;54.44;3.003;20.2;230.3;5.3;0.0;50.03;0.02;0;0;-0.00003;-0.99377;
1111 1111 0000 0000;28532806;0.230;31.66;54.43;3.003;20.1;230.7;5.3;0.0;50.05;0.02;0;0;-0.00003;-0.99500;
1111 1111 0000 0000;28542855;0.230;31.66;54.44;3.003;20.5;230.5;5.3;0.0;50.04;0.02;0;0;0.00000;149.02954;"Walid is great";
1111 1111 0000 0000;28556507;0.230;31.06;54.43;3.003;19.5;230.4;5.3;0.0;50.03;0.02;0;0;-0.00003;-0.97504;
1111 1111 0000 0000;28562535;0.230;31.35;54.39;3.003;19.9;230.3;5.0;0.0;50.03;0.02;0;0;-0.00003;-0.97809;
1111 1111 0000 0000;28572587;0.230;31.34;54.41;3.003;20.4;230.4;5.0;0.0;50.02;0.02;0;0;-0.00003;-0.98206;
1111 1111 0000 0000;28583961;0.230;31.06;54.49;3.003;19.9;230.6;5.3;0.0;50.03;0.02;0;0;-0.00003;-0.96808;
1111 1111 0000 0000;28592011;0.230;31.66;54.44;3.003;20.1;230.6;5.6;0.0;50.03;0.02;0;0;-0.00003;-0.98309;
1111 1111 0000 0000;28594016;0.230;31.66;54.45;3.003;20.4;230.8;5.3;0.0;50.03;0.02;0;0;0.00000;149.93591;
1111 1111 0000 0000;28602693;0.230;31.95;54.46;3.003;19.9;230.7;5.6;0.0;50.03;0.02;0;0;-0.00003;-0.97485;
1111 1111 0000 0000;28612797;0.230;31.35;54.48;3.003;20.2;230.8;5.3;0.0;50.04;0.02;0;0;-0.00003;-0.98938;
1111 1111 0000 0000;28623008;0.230;31.35;54.56;3.003;19.9;230.9;5.4;0.0;50.04;0.02;0;0;-0.00003;-0.98077;
1111 1111 0000 0000;28631683;0.230;31.95;54.54;3.003;19.8;231.0;5.7;0.0;50.04;0.02;0;0;-0.00003;149.84436;
1111 1111 0000 0000;28633687;0.230;31.26;54.53;3.003;20.2;230.9;5.7;0.0;50.03;0.02;0;0;-0.00003;-0.99988;
1111 1111 0000 0000;28641748;0.230;31.95;54.58;3.003;20.1;231.2;5.9;0.0;50.04;0.02;0;0;0.00000;-0.96985;
1111 1111 0000 0000;28643814;0.230;31.95;54.55;3.003;19.8;231.1;6.0;0.0;50.04;0.02;0;0;-0.00003;-0.97864;
1111 1111 0000 0000;28651897;0.231;32.55;54.52;3.003;19.8;231.0;5.7;0.0;50.05;0.02;0;0;-0.00003;-0.98004;
1111 1111 0000 0000;28653868;0.231;31.95;54.52;3.003;19.9;231.0;5.4;0.0;50.06;0.02;0;0;-0.00003;-0.98938;"Walid is great";
