"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;13997111;0.022;33.74;54.85;3.005;6.0;232.0;29.8;0.0;50.02;0.06;0;0;-0.00003;-0.98419;
1111 1111 0000 0000;14000073;0.022;33.97;54.81;3.006;6.3;231.7;29.8;0.0;50.01;0.05;0;0;0.00000;-0.95544;
1111 1111 0000 0000;14001333;0.022;34.24;54.82;3.006;5.9;231.5;0.0;0.0;50.01;0.05;0;0;0.00000;-0.99341;
1111 1111 0000 0000;14003279;0.022;34.24;54.83;3.006;5.9;231.7;29.8;0.0;50.01;0.05;0;0;0.00000;-0.97870;
1111 1111 0000 0000;14006721;0.022;34.48;54.84;3.006;6.0;231.8;29.8;0.0;50.02;0.05;0;0;0.00000;-0.98364;
1111 1111 0000 0000;14007785;0.022;34.24;54.85;3.006;6.0;231.9;0.0;0.0;50.01;0.06;0;0;-0.00003;-0.97614;
1111 1111 0000 0000;14010322;0.022;33.88;54.83;3.006;5.9;231.7;0.0;0.0;50.03;0.06;0;0;-0.00003;-0.98315;
1111 1111 0000 0000;14012511;0.022;33.87;54.87;3.007;6.0;231.6;0.0;0.0;50.03;0.06;0;0;-0.00006;-0.97980;
1111 1111 0000 0000;14014510;0.022;33.97;54.86;3.006;5.9;232.0;29.8;0.0;50.03;0.05;0;0;0.00000;-0.96478;
1111 1111 0000 0000;14017071;0.022;33.97;54.87;3.006;5.9;231.9;29.8;0.0;50.01;0.06;0;0;-0.00003;-0.96588;
1111 1111 0000 0000;14019090;0.022;33.47;54.85;3.006;5.9;232.1;29.8;0.0;50.02;0.05;0;0;0.00003;-0.95587;
1111 1111 0000 0000;14021080;0.022;33.87;54.88;3.006;5.7;231.8;29.8;0.0;50.01;0.05;0;0;0.00000;-0.96899;
1111 1111 0000 0000;14023092;0.022;33.98;54.91;3.006;5.9;232.1;0.0;0.0;50.01;0.05;0;0;0.00000;-0.98846;
1111 1111 0000 0000;14025111;0.022;33.47;54.88;3.006;6.1;232.2;29.8;0.0;50.01;0.06;0;0;0.00000;-0.97583;
1111 1111 0000 0000;14027120;0.022;33.97;54.90;3.006;5.7;232.1;29.8;0.0;50.03;0.05;0;0;-0.00003;-0.95801;
1111 1111 0000 0000;14029132;0.022;33.97;54.91;3.007;5.9;232.1;29.8;0.0;50.02;0.05;0;0;-0.00003;-0.96973;
1111 1111 0000 0000;14031141;0.022;34.39;54.90;3.006;6.0;232.1;0.0;0.0;50.03;0.05;0;0;0.00000;-0.98529;
1111 1111 0000 0000;14033150;0.022;33.98;54.90;3.006;5.9;232.0;29.8;0.0;50.03;0.05;0;0;0.00000;-0.95886;
1111 1111 0000 0000;14035161;0.022;33.88;54.88;3.006;6.0;231.8;0.0;0.0;50.03;0.05;0;0;-0.00003;-0.96710;"Walid is great";
1111 1111 0000 0000;14037170;0.022;33.88;54.87;3.006;5.9;231.8;29.8;0.0;50.03;0.06;0;0;-0.00003;-0.97015;
1111 1111 0000 0000;14039187;0.022;34.48;54.88;3.006;5.9;232.0;29.8;0.0;50.03;0.05;0;0;-0.00003;-0.97693;
1111 1111 0000 0000;14041191;0.022;33.98;54.86;3.006;6.0;232.0;0.0;0.0;50.03;0.06;0;0;0.00000;-0.97784;
1111 1111 0000 0000;14043202;0.022;34.38;54.85;3.007;6.0;231.6;0.0;0.0;50.02;0.06;0;0;0.00000;-0.98181;
1111 1111 0000 0000;14045836;0.022;34.15;54.87;3.006;5.9;231.8;0.0;0.0;50.01;0.05;0;0;0.00000;-0.97046;
1111 1111 0000 0000;14047221;0.022;33.97;54.83;3.007;6.0;231.7;29.8;0.0;50.02;0.05;0;0;0.00000;-0.97601;
