"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1001 1000 0000 0000;293;0.000;10.40;32.70;3.000;1.5;231.1;0.0;0.0;50.23;0.00;0;0;-0.00015;17.41333;
1111 1110 0000 0000;175467;0.000;11.56;55.12;3.000;1.9;231.7;0.0;0.0;50.01;0.00;0;0;-0.00003;37.13379;
1111 1110 0000 0000;278165;0.000;11.56;55.09;3.000;1.8;231.7;0.0;0.0;50.01;0.00;0;0;-0.00003;38.70850;
1111 1110 0000 0000;279859;0.000;11.56;55.09;3.000;1.8;231.7;0.0;0.0;50.01;0.00;0;0;0.00000;38.69934;
1111 1110 0000 0000;281359;0.000;11.56;55.11;3.000;1.8;231.7;0.0;0.0;50.01;0.00;0;0;-0.00003;38.67188;
1111 1110 0000 0000;286179;0.000;11.56;55.09;3.000;1.8;231.7;0.0;0.0;50.01;0.00;0;0;-0.00003;38.80005;
1111 1110 0000 0000;288059;0.000;11.56;55.07;3.000;1.8;231.5;0.0;0.0;49.99;0.00;0;0;-0.00003;38.47961;
1111 1110 0000 0000;362569;0.000;11.57;55.10;3.000;1.9;231.6;0.0;0.0;50.02;0.00;0;0;-0.00003;40.61279;
1111 1110 0000 0000;370113;0.000;11.57;55.10;3.000;1.8;231.7;0.0;0.0;50.02;0.00;0;0;-0.00003;41.34521;
1111 1110 0000 0000;372809;0.000;11.56;55.12;3.000;1.8;231.7;0.0;0.0;50.03;0.00;0;0;0.00000;40.20996;
1111 1111 0000 0000;707305;0.000;11.57;55.10;3.000;1.8;231.7;0.0;0.0;50.01;0.00;0;0;0.00000;55.38940;
1111 1111 0000 0000;718262;0.000;11.57;55.09;3.000;1.8;231.6;0.0;0.0;50.00;0.00;0;0;0.00000;56.11267;
1111 1111 0000 0000;720272;0.000;11.57;55.09;3.000;1.8;231.7;0.0;0.0;50.00;0.01;0;0;0.00000;56.27747;
1111 1111 0000 0000;722764;0.000;11.57;55.11;3.000;1.8;231.6;0.0;0.0;50.00;0.00;0;0;0.00000;56.46973;
1111 1111 0000 0000;724744;0.000;11.57;55.11;3.000;1.9;231.8;0.0;0.0;50.01;0.00;0;0;0.00000;56.62537;
1111 1111 0000 0000;729373;0.000;11.57;55.10;3.000;1.9;231.7;0.0;0.0;50.01;0.00;0;0;0.00000;57.00989;
