"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;9865391;0.039;35.03;55.06;3.003;25.9;232.9;45.2;0.0;50.02;0.19;0;0;0.00003;-0.97369;
1111 1111 0000 0000;9867570;0.039;34.90;55.04;3.003;26.1;233.0;45.5;0.0;50.02;0.20;0;0;0.00000;-0.97034;
1111 1111 0000 0000;9869549;0.039;34.91;55.04;3.003;25.9;233.0;45.9;0.0;50.02;0.20;0;0;0.00000;-0.97168;
1111 1111 0000 0000;9873663;0.039;34.91;55.05;3.003;26.4;233.0;47.8;0.0;50.03;0.22;0;0;0.00000;-0.95288;
1111 1111 0000 0000;9875672;0.039;34.91;55.12;3.002;25.9;233.2;55.3;0.0;50.03;0.27;0;0;0.00003;-0.94598;
1111 1111 0000 0000;9877684;0.039;34.70;55.13;3.003;25.5;233.3;68.2;0.0;50.04;0.29;0;0;0.00000;-0.97632;
1111 1111 0000 0000;9883750;0.040;34.69;55.06;3.003;26.2;233.1;54.0;0.0;50.03;0.23;0;0;-0.00003;-0.97601;
1111 1111 0000 0000;9885798;0.040;34.70;55.07;3.003;25.8;233.0;52.4;0.0;50.03;0.22;0;0;0.00000;-0.97504;
1111 1111 0000 0000;9888449;0.040;34.79;55.04;3.003;25.6;232.6;52.4;0.0;50.02;0.21;0;0;-0.00003;-0.97333;
1111 1111 0000 0000;9894511;0.040;34.79;55.01;3.003;25.6;232.8;49.4;0.0;50.03;0.21;0;0;-0.00003;-0.97266;
1111 1111 0000 0000;9896483;0.040;34.79;55.02;3.003;25.9;232.8;49.2;0.0;50.02;0.21;0;0;-0.00006;-0.97308;
1111 1111 0000 0000;9898492;0.040;34.92;55.05;3.002;25.5;233.0;49.5;0.0;50.02;0.21;0;0;-0.00006;-0.97211;
1111 1111 0000 0000;9904524;0.040;34.91;55.06;3.003;25.9;232.9;50.2;0.0;50.02;0.20;0;0;-0.00003;-0.97015;
1111 1111 0000 0000;9906533;0.040;34.69;55.04;3.003;25.6;232.9;51.2;0.0;50.02;0.22;0;0;-0.00003;-0.96954;
