"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
0011 1000 0010 0000;1025;0.000;17.59;52.88;3.000;3.1;300.6;0.0;0.0;49.98;0.00;0;0;-0.00009;96.25854;
0011 1100 0010 0000;3036;0.000;17.59;54.98;3.000;3.1;300.9;0.0;0.0;49.99;0.00;0;0;-0.00006;95.44373;
0011 1100 0010 0000;5541;0.000;17.59;55.00;3.000;3.4;300.8;0.0;0.0;49.99;0.00;0;0;-0.00009;94.70215;
0011 1100 0010 0000;7558;0.000;17.59;54.95;3.000;3.1;300.7;0.0;0.0;49.97;0.00;0;0;-0.00006;94.15283;
0011 1100 0010 0000;9565;0.000;17.60;54.95;2.999;3.1;300.8;0.0;0.0;49.99;0.00;0;0;-0.00009;93.85071;
0011 1100 0010 0000;11576;0.000;17.59;54.97;3.000;3.2;300.7;0.0;0.0;49.98;0.00;0;0;-0.00003;93.66760;
0011 1100 0010 0000;13587;0.000;17.60;54.99;2.999;3.1;300.7;0.0;0.0;49.98;0.00;0;0;-0.00006;93.56689;
0011 1100 0010 0000;15596;0.000;17.59;54.95;3.000;3.1;300.6;0.0;0.0;49.98;0.00;0;0;-0.00006;93.65845;
0011 1100 0010 0000;18112;0.000;17.59;54.97;3.000;3.1;300.6;0.0;0.0;49.98;0.00;0;0;-0.00009;93.77747;
0011 1100 0010 0000;19617;0.000;17.60;54.98;2.999;3.2;300.7;0.0;0.0;49.98;0.00;0;0;-0.00006;93.93311;
0011 1100 0010 0000;21628;0.000;17.59;54.97;3.000;3.2;300.8;0.0;0.0;49.98;0.00;0;0;-0.00009;94.40002;
0011 1100 0010 0000;23636;0.000;17.60;55.00;2.999;3.1;300.7;0.0;0.0;49.98;0.00;0;0;-0.00012;94.99512;
0011 1100 0010 0000;25647;0.000;17.59;55.06;2.999;3.2;301.1;0.0;0.0;49.99;0.00;0;0;-0.00009;95.59021;
0011 1100 0010 0000;27657;0.000;17.60;55.04;3.000;3.1;301.0;0.0;0.0;49.98;0.00;0;0;-0.00006;96.36841;
0011 1100 0010 0000;29773;0.000;17.60;55.04;3.000;3.1;301.1;0.0;0.0;50.00;0.01;0;0;-0.00006;97.32056;
0011 1100 0010 0000;31793;0.000;17.59;55.02;3.000;3.2;300.8;0.0;0.0;49.99;0.00;0;0;-0.00009;98.24524;
0011 1100 0010 0000;34313;0.000;17.60;55.01;2.999;3.2;300.9;0.0;0.0;49.99;0.00;0;0;-0.00006;99.68262;
0011 1100 0010 0000;36326;0.000;17.60;55.04;3.000;3.2;301.2;0.0;0.0;49.99;0.00;0;0;-0.00006;100.85449;"Walid is great";
0011 1100 0010 0000;38337;0.000;17.60;55.02;3.000;3.1;301.0;0.0;0.0;49.99;0.00;0;0;-0.00006;102.06299;
0011 1100 0010 0000;40347;0.000;17.60;55.02;3.000;3.7;301.0;0.0;0.0;49.98;0.01;0;0;-0.00009;103.43628;
0011 1100 0010 0000;42357;0.000;17.60;55.06;3.000;3.2;301.2;0.0;0.0;50.00;0.00;0;0;-0.00006;104.85535;
0011 1100 0010 0000;44368;0.000;17.60;55.02;3.000;3.1;300.9;0.0;0.0;49.99;0.01;0;0;-0.00006;106.21948;
0011 1100 0010 0000;46402;0.000;17.60;55.01;3.000;3.1;301.0;0.0;0.0;49.99;0.00;0;0;-0.00006;107.67517;
0011 1100 0010 0000;48409;0.000;17.60;55.04;3.000;3.2;301.1;0.0;0.0;49.99;0.00;0;0;-0.00006;109.08508;
0011 1100 0010 0000;50416;0.000;17.60;55.02;3.000;3.2;301.0;0.0;0.0;49.99;0.00;0;0;-0.00006;110.45837;
0011 1100 0010 0000;52426;0.000;17.60;55.00;3.000;3.2;300.9;0.0;0.0;49.99;0.00;0;0;-0.00006;111.87744;
