"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
0011 1100 0010 0000;243018;0.000;17.57;54.98;3.005;0.7;301.7;0.0;0.0;50.01;0.00;0;0;-0.00006;127.59705;
0011 1100 0010 0000;245127;0.000;17.57;54.95;3.005;0.9;301.7;0.0;0.0;50.00;0.00;0;0;-0.00003;127.54211;
0011 1100 0010 0000;249158;0.000;17.57;54.95;3.005;0.7;301.6;0.0;0.0;50.00;0.00;0;0;-0.00003;127.11182;
0011 1100 0010 0000;251137;0.000;17.58;54.95;3.005;0.7;301.6;0.0;0.0;50.01;0.00;0;0;-0.00006;127.07520;
0011 1100 0010 0000;253147;0.000;17.57;54.95;3.005;0.9;301.7;0.0;0.0;50.00;0.00;0;0;-0.00003;126.97449;
0011 1100 0010 0000;255156;0.000;17.57;54.95;3.005;0.7;301.6;0.0;0.0;50.00;0.01;0;0;-0.00012;126.93787;
0011 1100 0010 0000;259178;0.000;17.57;54.95;3.005;0.7;301.6;0.0;0.0;50.01;0.00;0;0;-0.00006;126.79138;
0011 1100 0010 0000;261188;0.000;17.57;54.95;3.005;0.7;301.6;0.0;0.0;50.01;0.00;0;0;-0.00006;126.77307;"Walid is great";
0011 1100 0010 0000;263197;0.000;17.58;54.95;3.005;0.9;301.6;0.0;0.0;50.00;0.00;0;0;-0.00009;126.73645;"Walid is great";
0011 1100 0010 0000;390019;0.000;17.57;54.95;3.005;0.9;301.6;0.0;0.0;50.02;0.00;0;0;-0.00003;126.13220;
0011 1100 0010 0000;392019;0.000;17.58;54.95;3.005;1.0;301.6;0.0;0.0;50.02;0.00;0;0;-0.00006;126.15051;
0011 1100 0010 0000;394038;0.000;17.58;54.94;3.005;1.0;301.6;0.0;0.0;50.01;0.01;0;0;-0.00003;126.14136;
0011 1100 0010 0000;400060;0.000;17.57;54.94;3.005;0.9;301.7;0.0;0.0;50.00;0.00;0;0;0.00000;125.81177;
0011 1100 0010 0000;402070;0.000;17.57;54.93;3.005;0.7;301.5;0.0;0.0;50.00;0.00;0;0;0.00000;125.76599;
