"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
0111 0100 0000 0000;21345;0.000;11.56;1.11;2.993;0.4;0.0;0.0;0.0;0.00;0.00;0;0;-0.00034;68.77441;
0111 0100 0000 0000;23355;0.000;11.56;1.11;2.992;0.3;0.0;0.0;0.0;0.00;0.00;0;0;-0.00031;68.73779;
0111 0100 0000 0000;2641423;0.000;35.85;0.93;2.992;-0.0;0.6;0.0;0.0;0.00;0.00;0;0;-0.00024;-0.96820;
0111 0100 0000 0000;2644191;0.000;35.85;0.93;2.992;0.1;0.6;0.0;0.0;0.00;0.00;0;0;-0.00024;-0.96826;
0111 1100 0000 0000;2645435;0.000;35.93;0.92;2.992;-0.0;0.6;0.0;0.0;0.00;0.00;0;0;-0.00018;-0.96832;
0111 0100 0000 0000;2650200;0.000;35.84;0.94;2.992;0.1;0.6;0.0;0.0;0.00;0.00;0;0;-0.00027;-0.96826;
0111 0100 0000 0000;2652201;0.000;35.90;0.93;2.992;0.1;0.6;0.0;0.0;0.00;0.00;0;0;-0.00024;-0.96826;
0111 0100 0000 0000;2654211;0.000;35.85;0.93;2.992;-0.0;0.6;0.0;0.0;0.00;0.00;0;0;-0.00024;-0.96826;
0111 0100 0000 0000;2656224;0.000;35.85;0.93;2.992;-0.0;0.6;0.0;0.0;0.00;0.00;0;0;-0.00027;-0.96826;
0111 1100 0000 0000;2660253;0.000;35.84;0.93;2.992;-0.0;0.6;0.0;0.0;0.00;0.00;0;0;-0.00021;-0.96820;
0111 0100 0000 0000;2662262;0.000;35.85;0.94;2.992;-0.0;0.6;0.0;0.0;0.00;0.00;0;0;-0.00024;-0.96832;
0111 0100 0000 0000;2696548;0.000;35.85;0.93;2.992;-0.0;0.6;0.0;0.0;0.00;0.00;0;0;-0.00018;-0.96826;
0111 0100 0000 0000;2700561;0.000;35.82;0.93;2.992;0.1;0.6;0.0;0.0;0.00;0.00;0;0;-0.00021;-0.96826;
0111 0100 0000 0000;2702571;0.000;35.81;0.93;2.992;-0.0;0.6;0.0;0.0;0.00;0.00;0;0;-0.00024;-0.96832;
