"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;4030166;0.003;33.64;54.92;3.003;19.2;232.8;16.8;0.0;50.02;0.07;0;0;-0.00003;-0.94940;
1111 1111 0000 0000;4032176;0.003;33.63;54.93;3.003;19.5;232.6;16.8;0.0;50.01;0.07;0;0;-0.00003;-0.96289;
1111 1111 0000 0000;4034186;0.003;33.14;54.91;3.003;18.9;232.9;16.8;0.0;50.01;0.08;0;0;-0.00006;-0.97223;
1111 1111 0000 0000;4040214;0.003;33.14;54.90;3.003;19.2;232.7;16.8;0.0;50.01;0.07;0;0;-0.00006;-0.97107;
1111 1111 0000 0000;4042226;0.003;33.65;54.90;3.003;19.0;232.6;16.8;0.0;50.01;0.06;0;0;0.00000;-0.97485;
1111 1111 0000 0000;4044293;0.003;33.73;54.89;3.003;19.3;232.6;16.8;0.0;50.01;0.07;0;0;-0.00006;-0.97491;
1111 1111 0000 0000;4050346;0.003;33.65;54.92;3.003;19.3;232.7;16.8;0.0;50.02;0.08;0;0;0.00000;-0.98584;
1111 1111 0000 0000;4052355;0.003;33.04;54.94;3.004;19.2;232.8;16.8;0.0;50.02;0.07;0;0;0.00000;-0.95300;
1111 1111 0000 0000;4054366;0.004;33.05;54.89;3.003;18.9;232.6;16.8;0.0;50.02;0.07;0;0;-0.00003;-0.96356;
1111 1111 0000 0000;4060396;0.004;32.75;54.90;3.003;19.2;232.6;16.8;0.0;50.02;0.06;0;0;0.00000;-0.96704;
1111 1111 0000 0000;4062405;0.004;33.35;54.88;3.003;19.2;232.6;16.8;0.0;50.02;0.06;0;0;-0.00003;-0.96674;
1111 1111 0000 0000;4070447;0.004;33.44;54.93;3.003;19.5;232.8;16.8;0.0;50.01;0.07;0;0;-0.00003;-0.97095;
1111 1111 0000 0000;4073171;0.004;33.73;54.90;3.003;19.3;232.8;16.8;0.0;50.02;0.07;0;0;0.00000;-0.96899;
1111 1111 0000 0000;4079716;0.004;33.13;54.92;3.003;19.2;232.8;16.5;0.0;50.01;0.07;0;0;-0.00003;-0.97650;
1111 1111 0000 0000;4081761;0.004;33.64;54.92;3.004;19.2;232.6;16.8;0.0;50.01;0.07;0;0;0.00000;-0.97186;
1111 1111 0000 0000;4083775;0.004;33.65;54.95;3.002;18.9;232.9;16.8;0.0;50.00;0.07;0;0;0.00003;-0.98346;
1111 1111 0000 0000;4091815;0.004;34.24;54.99;3.002;19.3;232.9;16.8;0.0;50.02;0.07;0;0;-0.00003;-0.95050;
1111 1111 0000 0000;4093827;0.004;33.64;54.94;3.003;19.5;232.8;16.5;0.0;50.01;0.07;0;0;0.00000;-0.95203;"Walid is great";
1111 1111 0000 0000;4099881;0.004;33.64;54.98;3.003;19.3;233.0;16.5;0.0;50.01;0.08;0;0;-0.00003;-0.98267;
1111 1111 0000 0000;4101899;0.004;33.73;54.96;3.003;19.3;233.0;16.5;0.0;50.01;0.07;0;0;-0.00009;-0.95990;
1111 1111 0000 0000;4103908;0.004;33.04;54.95;3.003;19.3;232.8;16.5;0.0;50.02;0.07;0;0;-0.00003;-0.97833;
