"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
0111 1000 0000 0000;425;0.000;17.39;0.89;3.004;26.7;0.4;0.0;0.0;0.00;0.00;0;0;-0.00015;61.61499;
0111 1000 0000 0000;2462;0.000;17.40;1.18;3.004;26.7;0.4;0.0;0.0;0.00;0.00;0;0;-0.00015;99.66431;
0111 1100 0000 0000;6489;0.000;17.40;1.19;3.004;26.4;0.4;0.0;0.0;0.00;0.00;0;0;-0.00015;134.02405;
0111 1100 0000 0000;8495;0.000;17.40;1.19;3.004;26.7;0.4;0.0;0.0;0.00;0.00;0;0;-0.00015;145.53223;
0111 1100 0000 0000;15036;0.000;17.40;1.19;3.004;26.4;0.4;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97266;
0111 1100 0000 0000;17143;0.000;17.40;1.19;3.004;27.0;0.4;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97260;
0111 1100 0000 0000;26315;0.000;17.40;1.20;3.004;26.5;0.4;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97260;
0111 1100 0000 0000;28326;0.000;17.40;1.19;3.004;26.5;0.4;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97260;
0111 1100 0010 0000;2142168;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97247;
0111 1100 0010 0000;2144142;0.000;17.40;1.25;3.004;28.3;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97247;
0111 1100 0010 0000;2146153;0.000;17.40;1.25;3.004;27.8;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2148163;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2150230;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2152222;0.000;17.40;1.26;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2154232;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97247;
0111 1100 0010 0000;2162271;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97247;
0111 1100 0010 0000;2164282;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97247;
0111 1100 0010 0000;2173353;0.000;17.40;1.25;3.004;27.8;0.5;0.0;0.0;0.00;0.01;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2175419;0.000;17.40;1.24;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2177433;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2184138;0.000;17.40;1.25;3.004;27.8;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97247;
0111 1100 0010 0000;2188132;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2194163;0.000;17.40;1.25;3.004;27.5;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2204212;0.000;17.40;1.25;3.004;27.5;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2212308;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97260;
0111 1100 0010 0000;2214264;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97247;"Walid is great";
0111 1100 0010 0000;2223365;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97247;
0111 1100 0010 0000;2225372;0.000;17.40;1.25;3.004;28.3;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97260;
0111 1100 0010 0000;2243804;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2253893;0.000;17.40;1.25;3.004;28.3;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2263904;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2266345;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2268354;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2274385;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97247;
0111 1100 0010 0000;2284530;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2292582;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97247;
0111 1100 0010 0000;2303506;0.000;17.40;1.25;3.004;27.8;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2324034;0.000;17.40;1.25;3.004;27.8;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2344134;0.000;17.40;1.25;3.004;27.5;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2352620;0.000;17.40;1.25;3.004;27.8;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2354634;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;"Walid is great";
0111 1100 0010 0000;2357340;0.000;17.40;1.24;3.004;27.8;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2364026;0.000;17.40;1.24;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2374016;0.000;17.40;1.25;3.004;27.8;0.5;0.0;0.0;0.00;0.01;0;0;-0.00015;-0.97260;
0111 1100 0010 0000;2384562;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2402887;0.000;17.40;1.25;3.004;27.8;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2405351;0.000;17.40;1.25;3.004;27.8;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97253;
0111 1100 0010 0000;2413355;0.000;17.40;1.25;3.004;27.7;0.5;0.0;0.0;0.00;0.00;0;0;-0.00015;-0.97260;
0111 1100 0010 0000;2415367;0.000;17.40;1.25;3.004;27.8;0.5;0.0;0.0;0.00;0.01;0;0;-0.00015;-0.97253;
