"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;891207;0.000;23.69;54.41;3.005;9.7;232.9;0.0;0.0;49.98;0.00;0;0;-0.00003;148.99292;
1111 1111 0000 0000;901575;0.000;23.70;54.39;3.005;9.8;232.9;0.6;0.0;49.98;0.00;0;0;-0.00006;145.16602;
1111 1111 0000 0000;912555;0.000;23.39;54.34;3.004;9.8;233.0;0.0;0.0;49.98;0.00;0;0;-0.00003;144.42444;
1111 1111 0000 0000;920186;0.000;23.10;54.37;3.004;9.8;233.0;0.6;0.0;49.98;0.00;0;0;-0.00006;145.16602;
1111 1111 0000 0000;922197;0.000;23.10;54.40;3.004;9.7;232.9;0.0;0.0;49.98;0.00;0;0;-0.00006;-0.99097;
1111 1111 0000 0000;931235;0.000;22.80;54.42;3.004;9.8;233.2;0.6;0.0;49.98;0.00;0;0;-0.00003;147.14355;
1111 1111 0000 0000;940078;0.000;23.11;54.48;3.004;9.7;233.3;0.0;0.0;49.98;0.00;0;0;-0.00003;-0.97681;
1111 1111 0000 0000;942636;0.000;23.10;54.45;3.004;9.7;233.0;0.0;0.0;49.98;0.00;0;0;-0.00006;-0.98877;
1111 1111 0000 0000;951067;0.000;24.30;54.39;3.004;9.7;233.0;0.6;0.0;49.98;0.00;0;0;-0.00003;149.91760;
1111 1111 0000 0000;961285;0.000;24.30;54.35;3.005;10.4;232.8;0.6;0.0;49.98;0.00;0;0;-0.00003;146.48438;
1111 1111 0000 0000;970986;0.000;23.70;54.39;3.003;9.7;232.9;0.0;0.0;49.99;0.00;0;0;-0.00003;-0.97412;
1111 1111 0000 0000;973036;0.000;23.70;54.37;3.004;9.8;232.9;0.0;0.0;49.99;0.00;0;0;-0.00003;-0.98456;
1111 1111 0000 0000;981206;0.000;23.10;54.36;3.004;10.0;232.8;0.6;0.0;50.00;0.00;0;0;-0.00003;144.72656;"Walid is great";
1111 1111 0000 0000;990986;0.000;22.49;54.46;3.005;10.3;233.2;0.0;0.0;49.98;0.00;0;0;-0.00003;145.44983;
1111 1111 0000 0000;992967;0.000;22.79;54.46;3.004;9.7;233.3;0.0;0.0;49.98;0.00;0;0;-0.00006;-0.97363;
1111 1111 0000 0000;1001487;0.000;21.92;54.50;3.002;10.0;233.5;0.0;0.0;49.98;0.01;0;0;-0.00003;-0.99841;
1111 1111 0000 0000;1012526;0.000;22.78;54.46;3.004;9.8;233.2;0.6;0.0;49.98;0.00;0;0;-0.00006;147.18933;
1111 1111 0000 0000;1020537;0.000;22.51;54.45;3.004;9.8;233.2;0.0;0.0;49.98;0.00;0;0;-0.00006;-0.98657;
1111 1111 0000 0000;1022528;0.000;21.90;54.45;3.004;9.8;233.1;0.0;0.0;49.98;0.00;0;0;-0.00006;-0.99615;
1111 1111 0000 0000;1031867;0.000;22.50;54.48;3.004;9.7;233.3;0.6;0.0;49.98;0.00;0;0;-0.00006;-0.98962;
1111 1111 0000 0000;1042768;0.000;22.51;54.55;3.003;10.0;233.5;0.6;0.0;49.99;0.00;0;0;-0.00006;-0.99622;
1111 1111 0000 0000;1052357;0.000;23.11;54.48;3.003;10.0;233.5;0.0;0.0;49.99;0.01;0;0;-0.00006;144.03992;
1111 1111 0000 0000;1061808;0.000;22.79;54.52;3.004;9.8;233.3;0.6;0.0;49.98;0.00;0;0;-0.00006;149.59717;
1111 1111 0000 0000;1072287;0.000;23.40;54.46;3.003;10.0;233.3;0.0;0.0;49.98;0.00;0;0;-0.00003;-0.99280;
1111 1111 0000 0000;1080748;0.000;23.11;54.51;3.004;9.7;233.5;0.0;0.0;49.97;0.00;0;0;-0.00003;-0.97406;
1111 1111 0000 0000;1083467;0.000;23.10;54.57;3.004;10.0;233.7;0.6;0.0;49.98;0.00;0;0;-0.00003;147.96753;
1111 1111 0000 0000;1091318;0.000;23.10;54.50;3.004;9.8;233.4;0.0;0.0;49.99;0.00;0;0;-0.00003;-0.99719;
1111 1111 0000 0000;1101768;0.000;23.70;54.50;3.004;9.8;233.5;0.6;0.0;49.99;0.00;0;0;-0.00003;149.66125;"Walid is great";
1111 1111 0000 0000;1112918;0.000;23.40;54.57;3.004;9.8;233.5;0.0;0.0;49.98;0.00;0;0;-0.00003;146.56677;
1111 1111 0000 0000;1121298;0.000;24.59;54.45;3.004;10.1;233.3;0.6;0.0;49.99;0.00;0;0;-0.00006;-0.99854;
1111 1111 0000 0000;1132069;0.000;23.10;54.52;3.004;9.8;233.5;0.6;0.0;49.98;0.00;0;0;-0.00006;-0.98163;
1111 1111 0000 0000;1140908;0.000;24.31;54.53;3.003;10.0;233.7;0.6;0.0;49.99;0.01;0;0;-0.00006;144.55261;
1111 1111 0000 0000;1142289;0.000;24.31;54.54;3.003;10.0;233.6;0.6;0.0;49.99;0.00;0;0;-0.00006;144.78149;
1111 1111 0000 0000;1152528;0.000;25.49;54.53;3.005;10.0;233.6;0.0;0.0;49.99;0.00;0;0;-0.00006;144.87305;
1111 1111 0000 0000;1153328;0.000;25.19;54.55;3.004;10.0;233.6;0.6;0.0;49.98;0.00;0;0;-0.00006;-0.98743;
1111 1111 0000 0000;1161458;0.000;26.98;54.45;3.005;10.5;233.5;0.6;0.0;49.99;0.00;0;0;-0.00003;-0.99854;
1111 1111 0000 0000;1172540;0.000;26.99;54.42;3.003;10.1;233.4;0.6;0.0;49.99;0.00;0;0;-0.00006;148.67249;
1111 1111 0000 0000;1181749;0.000;27.30;54.41;3.004;9.8;233.3;0.6;0.0;49.98;0.00;0;0;-0.00003;-0.97418;
1111 1111 0000 0000;1183739;0.000;27.89;54.41;3.005;10.0;233.3;0.6;0.0;49.99;0.00;0;0;0.00000;-0.98212;
1111 1111 0000 0000;1191960;0.000;26.98;54.45;3.004;10.0;233.5;0.3;0.0;49.98;0.00;0;0;-0.00003;-0.99353;"Walid is great";
1111 1111 0000 0000;1202439;0.000;27.58;54.41;3.004;10.0;233.3;0.6;0.0;49.99;0.00;0;0;0.00003;-0.98468;
1111 1111 0000 0000;1211270;0.000;28.19;54.46;3.004;10.0;233.6;0.6;0.0;49.98;0.00;0;0;-0.00003;149.76196;
1111 1111 0000 0000;1213706;0.000;27.90;54.49;3.004;9.8;233.5;0.6;0.0;49.98;0.00;0;0;-0.00003;-0.97449;
1111 1111 0000 0000;1222669;0.000;28.18;54.41;3.004;10.0;233.2;0.6;0.0;49.99;0.00;0;0;-0.00003;-0.97424;
1111 1111 0000 0000;1231289;0.000;28.19;54.46;3.004;10.0;233.4;0.6;0.0;49.99;0.00;0;0;-0.00003;-0.98730;
1111 1111 0000 0000;1233902;0.000;27.29;54.43;3.005;10.0;233.4;0.6;0.0;50.00;0.00;0;0;-0.00003;148.67249;
1111 1111 0000 0000;1242480;0.000;27.30;54.43;3.004;10.0;233.4;0.6;0.0;49.99;0.00;0;0;-0.00003;147.23511;
1111 1111 0000 0000;1251270;0.000;28.19;54.42;3.003;10.1;233.3;0.6;0.0;49.99;0.00;0;0;0.00000;149.12109;
1111 1111 0000 0000;1252710;0.000;27.90;54.41;3.003;10.5;233.4;0.6;0.0;49.99;0.00;0;0;-0.00006;-0.97205;
1111 1111 0000 0000;1261272;0.000;28.50;54.45;3.004;10.1;233.4;0.9;0.0;49.98;0.01;0;0;-0.00003;143.96667;
1111 1111 0000 0000;1263302;0.000;28.50;54.46;3.004;10.1;233.5;0.6;0.0;49.98;0.00;0;0;-0.00003;146.15479;
1111 1111 0000 0000;1272391;0.000;28.78;54.48;3.004;10.0;233.7;0.6;0.0;49.98;0.00;0;0;-0.00006;-0.97241;
1111 1111 0000 0000;1282251;0.000;27.58;54.45;3.004;10.8;233.5;0.6;0.0;49.99;0.00;0;0;-0.00006;-0.97870;
1111 1111 0000 0000;1292491;0.000;28.18;54.48;3.004;10.0;233.5;0.6;0.0;49.99;0.00;0;0;-0.00003;149.89929;
1111 1111 0000 0000;1303471;0.000;27.90;54.45;3.004;10.0;233.5;0.6;0.0;49.99;0.00;0;0;-0.00006;-0.99847;
1111 1111 0000 0000;1311453;0.000;27.90;54.46;3.004;10.0;233.5;1.2;0.0;49.99;0.00;0;0;-0.00006;148.43445;"Walid is great";
1111 1111 0000 0000;1313470;0.000;27.30;54.45;3.004;10.5;233.5;0.6;0.0;49.99;0.00;0;0;-0.00003;-0.97418;
1111 1111 0000 0000;1321672;0.000;27.90;54.45;3.004;10.0;233.4;0.6;0.0;49.98;0.00;0;0;-0.00003;148.67249;
1111 1111 0000 0000;1323681;0.000;27.90;54.40;3.004;10.1;233.3;0.6;0.0;49.98;0.01;0;0;-0.00003;144.36951;
1111 1111 0000 0000;1332921;0.000;27.59;54.42;3.004;10.0;233.4;0.6;0.0;49.98;0.00;0;0;-0.00006;148.85559;
1111 1111 0000 0000;1352672;0.000;28.50;54.44;3.004;10.3;233.6;0.6;0.0;49.97;0.00;0;0;-0.00006;144.08569;
