"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;26129048;0.778;32.70;54.43;3.001;68.1;229.2;260.6;0.0;49.99;1.12;1;1;0.01373;-0.97052;
