"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
1111 1111 0000 0000;15873383;0.182;34.57;55.05;2.982;24.2;234.0;76.1;0.0;49.99;0.31;0;0;0.00003;-0.96191;
1111 1111 0000 0000;15875364;0.182;34.82;55.04;2.982;24.0;234.0;78.0;0.0;49.99;0.33;0;0;-0.00006;-0.95251;
1111 1111 0000 0000;15877374;0.182;35.75;55.14;2.982;23.7;234.3;92.2;0.0;50.00;0.43;0;0;0.00000;-0.89966;"Walid is great";
1111 1111 0000 0000;15880142;0.182;34.80;55.25;2.983;23.9;234.5;130.6;0.0;49.99;0.56;0;0;0.00916;-0.92932;
1111 1111 0000 0000;15882122;0.182;34.81;55.33;2.983;23.9;234.8;146.7;0.0;49.99;0.62;0;0;0.00000;-0.94763;
1111 1111 0000 0000;15884133;0.182;39.86;55.00;2.982;23.6;233.8;96.3;0.0;49.99;0.20;0;0;0.00000;-0.88965;
1111 1111 0000 0000;15886693;0.182;39.46;54.97;2.981;23.7;234.2;38.2;0.0;50.00;0.21;0;0;0.00458;-0.94281;
1111 1111 0000 0000;15888673;0.182;39.24;55.01;2.981;23.9;234.3;58.0;0.0;49.99;0.27;0;0;0.00000;-0.97534;"Walid is great";
1111 1111 0000 0000;15890834;0.182;38.72;55.11;2.982;23.7;234.5;78.5;0.0;49.98;0.37;0;0;-0.00003;-0.89496;
1111 1111 0000 0000;15892944;0.182;38.52;55.20;2.983;23.7;234.7;102.1;0.0;49.98;0.47;0;0;0.00000;-0.90234;
1111 1111 0000 0000;15894924;0.182;38.10;55.22;2.982;24.0;234.7;120.8;0.0;49.99;0.49;0;0;0.00003;147.65625;
1111 1111 0000 0000;15896932;0.183;37.83;55.20;2.983;24.0;234.5;115.6;0.0;49.98;0.51;0;0;0.00003;-0.92749;
1111 1111 0000 0000;15899153;0.183;37.88;55.32;2.984;23.9;235.0;136.9;0.0;50.00;0.60;0;0;0.00000;-0.91321;
1111 1111 0000 0000;15901733;0.183;37.83;55.39;2.983;24.2;235.4;156.2;0.0;49.98;0.67;0;0;0.02747;-0.95953;
1111 1111 0000 0000;15903704;0.183;37.18;55.44;2.983;24.2;235.3;161.4;0.0;49.99;0.68;0;0;0.03662;-0.94617;
1111 1111 0000 0000;15905712;0.183;36.95;55.49;2.983;24.3;235.6;165.8;0.0;49.99;0.70;0;0;0.03662;-0.95905;
