"Status";"OnTime";"E";"Vdc";"Vbias";"Vref";"Tasic";"Vrms";"P";"Q";"Fgrid";"Ilin";"Trecl";"Tramp";"Spare1";"Spare2"
0111 1000 0000 0000;447;0.000;15.13;0.88;2.993;27.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00031;53.33862;"Walid is great";
0111 1000 0000 0000;2457;0.000;15.13;1.14;2.993;26.8;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;80.30090;
0111 1100 0000 0000;4467;0.000;15.13;1.15;2.993;27.1;0.2;0.0;0.0;0.00;0.01;0;0;-0.00027;92.79785;
0111 1100 0000 0000;6479;0.000;15.13;1.15;2.993;26.5;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;101.34888;
0111 1100 0000 0000;8545;0.000;15.13;1.15;2.994;26.7;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;108.16040;
0111 1100 0000 0000;10559;0.000;15.13;1.15;2.993;26.8;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;113.46130;
0111 1100 0000 0000;12569;0.000;15.13;1.16;2.994;26.8;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;117.94739;
0111 1000 0000 0000;567;0.000;15.12;0.97;2.994;27.7;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;56.67114;
0111 1000 0000 0000;2579;0.000;15.13;1.14;2.993;27.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;85.29053;
0111 1100 0000 0000;5575;0.000;15.13;1.15;2.994;26.8;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;105.25818;"Walid is great";
0111 1100 0000 0000;7119;0.000;15.13;1.14;2.993;27.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;111.72180;
0111 1100 0000 0000;9129;0.000;15.13;1.14;2.994;27.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;118.12134;
0111 1100 0000 0000;11356;0.000;15.13;1.15;2.993;27.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;123.31238;
0111 1100 0000 0000;13369;0.000;15.13;1.14;2.994;27.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;126.85547;
0111 1100 0000 0000;15379;0.000;15.13;1.14;2.993;26.8;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;129.90417;
0111 1100 0000 0000;17456;0.000;15.13;1.14;2.993;27.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;132.56836;
0111 1100 0000 0000;19469;0.000;15.13;1.14;2.994;26.8;0.2;0.0;0.0;0.00;0.00;0;0;-0.00031;134.82971;
0111 1100 0000 0000;21478;0.000;15.13;1.14;2.993;27.4;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;136.83472;
0111 1100 0000 0000;23754;0.000;15.13;1.14;2.994;27.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;138.84888;"Walid is great";
0111 1100 0000 0000;25768;0.000;15.13;1.14;2.994;27.0;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;140.45105;
0111 1100 0000 0000;28506;0.000;15.13;1.14;2.994;27.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00031;142.38281;
0111 1100 0000 0000;29818;0.000;15.13;1.14;2.994;27.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;143.20679;
0111 1100 0000 0000;31828;0.000;15.13;1.14;2.994;26.7;0.2;0.0;0.0;0.00;0.00;0;0;-0.00031;144.46106;
0111 1100 0000 0000;34305;0.000;15.13;1.14;2.994;27.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;145.85266;
0111 1100 0000 0000;36318;0.000;15.13;1.14;2.993;27.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;146.89636;
0111 1100 0000 0000;38327;0.000;15.13;1.14;2.994;27.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00024;147.84851;
0111 1100 0000 0000;40340;0.000;15.13;1.14;2.993;27.0;0.2;0.0;0.0;0.00;0.00;0;0;-0.00031;148.74573;"Walid is great";
0111 1100 0000 0000;42350;0.000;15.14;1.15;2.993;27.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00031;149.56970;
0111 1100 0000 0000;44360;0.000;15.13;1.14;2.993;27.4;0.2;0.0;0.0;0.00;0.00;0;0;-0.00031;-0.99768;"Walid is great";
0111 1100 0000 0000;46369;0.000;15.13;1.14;2.993;27.7;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;-0.99310;"Walid is great";
0111 1100 0000 0000;48379;0.000;15.13;1.14;2.993;27.0;0.2;0.0;0.0;0.00;0.00;0;0;-0.00031;-0.98907;
0111 1100 0000 0000;50389;0.000;15.13;1.15;2.994;27.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;-0.98578;
0111 1100 0000 0000;52399;0.000;15.13;1.14;2.994;27.0;0.2;0.0;0.0;0.00;0.00;0;0;-0.00031;-0.98285;
0111 1100 0000 0000;54409;0.000;15.13;1.14;2.994;27.4;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;-0.98022;
0111 1100 0000 0000;56418;0.000;15.14;1.14;2.993;27.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00031;-0.97766;
0111 1100 0000 0000;58428;0.000;15.13;1.14;2.994;27.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;-0.97534;
0111 1100 0000 0000;60438;0.000;15.13;1.14;2.993;27.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00031;-0.97302;
0111 1100 0000 0000;62965;0.000;15.13;1.14;2.994;27.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00031;-0.97034;"Walid is great";
0111 1100 0000 0000;65668;0.000;15.13;1.14;2.994;26.8;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;-0.96942;
0111 1100 0000 0000;67680;0.000;15.13;1.14;2.994;27.2;0.2;0.0;0.0;0.00;0.01;0;0;-0.00031;-0.96942;
0111 1100 0000 0000;69690;0.000;15.13;1.14;2.994;27.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;-0.96942;
0111 1100 0000 0000;71700;0.000;15.14;1.14;2.993;27.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00031;-0.96930;
0111 1100 0000 0000;73787;0.000;15.13;1.13;2.994;27.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00031;-0.96942;
0111 1100 0000 0000;75750;0.000;15.13;1.14;2.994;27.1;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;-0.96936;
0111 1100 0000 0000;77759;0.000;15.13;1.14;2.994;27.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00027;-0.96936;
0111 1100 0000 0000;80166;0.000;15.13;1.14;2.994;27.2;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;-0.96942;
0111 1100 0000 0000;82179;0.000;15.13;1.14;2.994;27.4;0.1;0.0;0.0;0.00;0.00;0;0;-0.00034;-0.96930;"Walid is great";
0111 1100 0000 0000;84189;0.000;15.13;1.14;2.994;26.8;0.2;0.0;0.0;0.00;0.00;0;0;-0.00018;-0.96930;
